dz_2011,total,married,single
S01012754,760,305,455
S01012755,551,187,364
S01012756,1438,774,664
S01012757,400,167,233
S01012758,572,234,338
S01012759,647,213,434
S01012760,784,246,538
S01012761,846,349,497
S01012762,678,337,341
S01012763,537,232,305
S01012764,805,369,436
S01012765,488,226,262
S01012766,561,213,348
S01012767,674,399,275
S01012768,716,471,245
S01012769,809,488,321
S01012770,698,306,392
S01012771,701,283,418
S01012772,951,430,521
S01012773,1002,400,602
S01012774,745,300,445
S01012775,563,238,325
S01012776,685,267,418
S01012777,885,438,447
S01012778,900,360,540
S01012779,752,281,471
S01012780,715,246,469
S01012781,554,294,260
S01012782,674,207,467
S01012783,746,231,515
S01012784,878,348,530
S01012785,617,154,463
S01012786,970,242,728
S01012787,452,152,300
S01012788,789,349,440
S01012789,854,402,452
S01012790,750,403,347
S01012791,690,383,307
S01012792,984,385,599
S01012793,934,259,675
S01012794,371,127,244
S01012795,1031,377,654
S01012796,725,281,444
S01012797,591,251,340
S01012798,914,467,447
S01012799,980,574,406
S01012800,888,507,381
S01012801,459,221,238
S01012802,602,419,183
S01012803,689,421,268
S01012804,693,289,404
S01012805,866,400,466
S01012806,733,348,385
S01012807,1118,710,408
S01012808,873,477,396
S01012809,759,296,463
S01012810,786,230,556
S01012811,734,388,346
S01012812,825,370,455
S01012813,861,571,290
S01012814,700,398,302
S01012815,1002,556,446
S01012816,629,261,368
S01012817,331,196,135
S01012818,757,488,269
S01012819,911,356,555
S01012820,1941,1096,845
S01012821,1305,713,592
S01012822,655,173,482
S01012823,578,338,240
S01012824,1050,532,518
S01012825,1197,458,739
S01012826,1215,520,695
S01012827,1087,493,594
S01012828,1707,949,758
S01012829,653,249,404
S01012830,565,270,295
S01012831,651,267,384
S01012832,436,196,240
S01012833,782,253,529
S01012834,658,258,400
S01012835,858,348,510
S01012836,413,193,220
S01012837,783,153,630
S01012838,695,108,587
S01012839,578,327,251
S01012840,763,492,271
S01012841,610,394,216
S01012842,829,408,421
S01012843,877,568,309
S01012844,741,468,273
S01012845,768,386,382
S01012846,909,301,608
S01012847,625,332,293
S01012848,737,440,297
S01012849,941,389,552
S01012850,808,313,495
S01012851,870,427,443
S01012852,907,497,410
S01012853,832,440,392
S01012854,1037,529,508
S01012855,955,394,561
S01012856,825,300,525
S01012857,1224,465,759
S01012858,779,189,590
S01012859,969,312,657
S01012860,948,426,522
S01012861,592,294,298
S01012862,731,201,530
S01012863,663,124,539
S01012864,660,134,526
S01012865,1016,461,555
S01012866,790,314,476
S01012867,741,267,474
S01012868,690,187,503
S01012869,424,83,341
S01012870,806,426,380
S01012871,777,380,397
S01012872,698,295,403
S01012873,771,346,425
S01012874,736,287,449
S01012875,548,179,369
S01012876,776,306,470
S01012877,631,281,350
S01012878,774,453,321
S01012879,918,481,437
S01012880,881,532,349
S01012881,1230,630,600
S01012882,907,384,523
S01012883,812,228,584
S01012884,527,215,312
S01012885,694,214,480
S01012886,792,455,337
S01012887,631,345,286
S01012888,805,479,326
S01012889,917,490,427
S01012890,623,236,387
S01012891,615,292,323
S01012892,994,325,669
S01012893,817,270,547
S01012894,685,360,325
S01012895,545,301,244
S01012896,894,333,561
S01012897,1278,775,503
S01012898,770,475,295
S01012899,616,200,416
S01012900,1119,565,554
S01012901,1591,864,727
S01012902,830,375,455
S01012903,804,318,486
S01012904,781,304,477
S01012905,729,266,463
S01012906,936,370,566
S01012907,909,393,516
S01012908,983,421,562
S01012909,769,306,463
S01012910,1120,416,704
S01012911,695,355,340
S01012912,1098,470,628
S01012913,820,363,457
S01012914,921,377,544
S01012915,810,388,422
S01012916,809,429,380
S01012917,587,359,228
S01012918,715,318,397
S01012919,397,188,209
S01012920,506,322,184
S01012921,594,261,333
S01012922,784,377,407
S01012923,891,458,433
S01012924,478,244,234
S01012925,519,317,202
S01012926,593,268,325
S01012927,628,304,324
S01012928,866,413,453
S01012929,769,420,349
S01012930,858,301,557
S01012931,954,361,593
S01012932,512,307,205
S01012933,733,325,408
S01012934,707,323,384
S01012935,1223,582,641
S01012936,796,336,460
S01012937,701,336,365
S01012938,726,446,280
S01012939,630,410,220
S01012940,676,393,283
S01012941,600,396,204
S01012942,714,293,421
S01012943,679,387,292
S01012944,590,393,197
S01012945,568,387,181
S01012946,691,416,275
S01012947,478,333,145
S01012948,914,566,348
S01012949,1132,737,395
S01012950,1441,880,561
S01012951,825,580,245
S01012952,1174,807,367
S01012953,568,334,234
S01012954,392,230,162
S01012955,1071,613,458
S01012956,851,367,484
S01012957,671,311,360
S01012958,435,231,204
S01012959,466,235,231
S01012960,609,301,308
S01012961,813,472,341
S01012962,780,514,266
S01012963,856,536,320
S01012964,1115,646,469
S01012965,669,337,332
S01012966,794,427,367
S01012967,724,368,356
S01012968,661,339,322
S01012969,776,374,402
S01012970,715,390,325
S01012971,795,360,435
S01012972,728,316,412
S01012973,830,383,447
S01012974,1046,467,579
S01012975,672,288,384
S01012976,561,241,320
S01012977,692,281,411
S01012978,759,283,476
S01012979,672,375,297
S01012980,650,252,398
S01012981,726,284,442
S01012982,662,311,351
S01012983,633,337,296
S01012984,662,284,378
S01012985,738,387,351
S01012986,840,307,533
S01012987,900,389,511
S01012988,936,426,510
S01012989,996,466,530
S01012990,980,383,597
S01012991,920,375,545
S01012992,889,377,512
S01012993,847,299,548
S01012994,826,270,556
S01012995,662,346,316
S01012996,753,346,407
S01012997,494,233,261
S01012998,990,524,466
S01012999,611,322,289
S01013000,937,408,529
S01013001,321,215,106
S01013002,593,368,225
S01013003,590,427,163
S01013004,767,491,276
S01013005,575,352,223
S01013006,758,506,252
S01013007,1056,640,416
S01013008,966,614,352
S01013009,675,343,332
S01013010,528,313,215
S01013011,704,404,300
S01013012,927,497,430
S01013013,782,443,339
S01013014,658,340,318
S01013015,608,377,231
S01013016,789,532,257
S01013017,873,520,353
S01013018,947,601,346
S01013019,1174,664,510
S01013020,816,440,376
S01013021,964,512,452
S01013022,324,169,155
S01013023,778,547,231
S01013024,506,286,220
S01013025,1069,612,457
S01013026,784,358,426
S01013027,1316,600,716
S01013028,733,412,321
S01013029,585,255,330
S01013030,926,435,491
S01013031,505,178,327
S01013032,459,241,218
S01013033,593,281,312
S01013034,650,294,356
S01013035,668,260,408
S01013036,732,307,425
S01013037,1015,502,513
S01013038,1035,462,573
S01013039,427,257,170
S01013040,544,240,304
S01013041,485,221,264
S01013042,736,343,393
S01013043,633,272,361
S01013044,918,368,550
S01013045,541,288,253
S01013046,551,225,326
S01013047,703,447,256
S01013048,1017,494,523
S01013049,878,478,400
S01013050,755,337,418
S01013051,763,316,447
S01013052,637,261,376
S01013053,878,329,549
S01013054,833,361,472
S01013055,641,212,429
S01013056,1077,437,640
S01013057,744,238,506
S01013058,394,251,143
S01013059,992,530,462
S01013060,548,285,263
S01013061,930,647,283
S01013062,967,487,480
S01013063,747,408,339
S01013064,974,491,483
S01013065,990,404,586
S01013066,700,302,398
S01013067,1269,205,1064
S01013068,1313,346,967
S01013069,861,157,704
S01013070,877,98,779
S01013071,979,72,907
S01013072,727,280,447
S01013073,922,269,653
S01013074,1196,364,832
S01013075,750,186,564
S01013076,799,235,564
S01013077,544,210,334
S01013078,628,256,372
S01013079,1213,521,692
S01013080,976,481,495
S01013081,597,365,232
S01013082,1137,649,488
S01013083,2577,455,2122
S01013084,832,493,339
S01013085,910,336,574
S01013086,889,382,507
S01013087,2647,503,2144
S01013088,773,556,217
S01013089,697,333,364
S01013090,1168,332,836
S01013091,775,166,609
S01013092,1122,399,723
S01013093,410,237,173
S01013094,590,436,154
S01013095,1282,996,286
S01013096,518,232,286
S01013097,1269,861,408
S01013098,45,14,31
S01013099,791,385,406
S01013100,780,492,288
S01013101,1395,682,713
S01013102,581,360,221
S01013103,619,429,190
S01013104,875,563,312
S01013105,732,476,256
S01013106,872,445,427
S01013107,700,493,207
S01013108,542,311,231
S01013109,1308,737,571
S01013110,488,294,194
S01013111,606,336,270
S01013112,683,372,311
S01013113,858,430,428
S01013114,1164,565,599
S01013115,853,375,478
S01013116,855,521,334
S01013117,854,439,415
S01013118,876,472,404
S01013119,668,371,297
S01013120,988,513,475
S01013121,378,195,183
S01013122,718,191,527
S01013123,759,229,530
S01013124,935,375,560
S01013125,760,304,456
S01013126,758,231,527
S01013127,856,241,615
S01013128,880,182,698
S01013129,1125,397,728
S01013130,816,204,612
S01013131,713,228,485
S01013132,583,150,433
S01013133,847,218,629
S01013134,669,304,365
S01013135,819,264,555
S01013136,958,388,570
S01013137,836,365,471
S01013138,684,181,503
S01013139,907,276,631
S01013140,898,349,549
S01013141,539,180,359
S01013142,913,247,666
S01013143,856,329,527
S01013144,782,326,456
S01013145,787,315,472
S01013146,453,214,239
S01013147,662,311,351
S01013148,895,418,477
S01013149,692,271,421
S01013150,729,343,386
S01013151,476,243,233
S01013152,1152,540,612
S01013153,765,261,504
S01013154,1098,410,688
S01013155,666,159,507
S01013156,815,245,570
S01013157,935,279,656
S01013158,688,404,284
S01013159,713,416,297
S01013160,821,504,317
S01013161,836,313,523
S01013162,957,344,613
S01013163,687,412,275
S01013164,968,405,563
S01013165,1088,523,565
S01013166,655,132,523
S01013167,978,293,685
S01013168,889,356,533
S01013169,665,270,395
S01013170,1011,390,621
S01013171,595,337,258
S01013172,695,324,371
S01013173,658,320,338
S01013174,916,561,355
S01013175,646,383,263
S01013176,899,386,513
S01013177,951,455,496
S01013178,623,256,367
S01013179,1208,617,591
S01013180,360,209,151
S01013181,820,473,347
S01013182,722,284,438
S01013183,879,558,321
S01013184,439,97,342
S01013185,805,240,565
S01013186,574,164,410
S01013187,764,246,518
S01013188,844,447,397
S01013189,712,408,304
S01013190,726,326,400
S01013191,834,531,303
S01013192,924,415,509
S01013193,557,214,343
S01013194,1030,375,655
S01013195,891,229,662
S01013196,615,184,431
S01013197,502,248,254
S01013198,767,303,464
S01013199,816,353,463
S01013200,841,326,515
S01013201,675,181,494
S01013202,466,179,287
S01013203,833,335,498
S01013204,836,470,366
S01013205,574,201,373
S01013206,755,261,494
S01013207,975,456,519
S01013208,621,190,431
S01013209,877,358,519
S01013210,666,346,320
S01013211,827,330,497
S01013212,670,389,281
S01013213,763,474,289
S01013214,348,204,144
S01013215,650,288,362
S01013216,632,239,393
S01013217,650,332,318
S01013218,558,202,356
S01013219,540,225,315
S01013220,678,267,411
S01013221,761,301,460
S01013222,560,172,388
S01013223,1147,386,761
S01013224,906,374,532
S01013225,941,430,511
S01013226,623,322,301
S01013227,470,132,338
S01013228,700,259,441
S01013229,821,286,535
S01013230,789,318,471
S01013231,1091,526,565
S01013232,684,286,398
S01013233,510,270,240
S01013234,540,338,202
S01013235,935,389,546
S01013236,867,517,350
S01013237,799,360,439
S01013238,858,251,607
S01013239,753,244,509
S01013240,623,191,432
S01013241,727,475,252
S01013242,561,332,229
S01013243,665,326,339
S01013244,970,387,583
S01013245,797,453,344
S01013246,366,188,178
S01013247,770,284,486
S01013248,570,196,374
S01013249,926,449,477
S01013250,1122,664,458
S01013251,734,336,398
S01013252,973,484,489
S01013253,700,360,340
S01013254,689,279,410
S01013255,1416,518,898
S01013256,821,435,386
S01013257,893,423,470
S01013258,815,442,373
S01013259,1101,577,524
S01013260,686,284,402
S01013261,914,422,492
S01013262,696,362,334
S01013263,830,569,261
S01013264,224,153,71
S01013265,724,486,238
S01013266,305,184,121
S01013267,757,367,390
S01013268,949,432,517
S01013269,923,539,384
S01013270,611,436,175
S01013271,967,685,282
S01013272,906,623,283
S01013273,625,458,167
S01013274,796,454,342
S01013275,895,535,360
S01013276,775,440,335
S01013277,719,353,366
S01013278,925,354,571
S01013279,658,232,426
S01013280,630,308,322
S01013281,741,342,399
S01013282,629,210,419
S01013283,891,347,544
S01013284,538,282,256
S01013285,630,314,316
S01013286,638,339,299
S01013287,629,360,269
S01013288,594,283,311
S01013289,833,530,303
S01013290,891,454,437
S01013291,909,508,401
S01013292,719,417,302
S01013293,696,430,266
S01013294,711,358,353
S01013295,741,385,356
S01013296,733,313,420
S01013297,971,424,547
S01013298,667,320,347
S01013299,1026,470,556
S01013300,970,416,554
S01013301,581,275,306
S01013302,1112,697,415
S01013303,1330,662,668
S01013304,823,275,548
S01013305,790,299,491
S01013306,836,194,642
S01013307,950,322,628
S01013308,989,351,638
S01013309,712,362,350
S01013310,506,251,255
S01013311,939,387,552
S01013312,1328,537,791
S01013313,538,215,323
S01013314,665,251,414
S01013315,224,135,89
S01013316,585,358,227
S01013317,590,336,254
S01013318,552,336,216
S01013319,642,363,279
S01013320,521,333,188
S01013321,421,134,287
S01013322,642,301,341
S01013323,770,316,454
S01013324,787,332,455
S01013325,990,319,671
S01013326,770,259,511
S01013327,687,282,405
S01013328,548,206,342
S01013329,435,182,253
S01013330,775,330,445
S01013331,481,229,252
S01013332,665,320,345
S01013333,879,432,447
S01013334,575,261,314
S01013335,733,286,447
S01013336,816,342,474
S01013337,2117,1263,854
S01013338,353,211,142
S01013339,683,390,293
S01013340,1097,687,410
S01013341,726,424,302
S01013342,671,236,435
S01013343,590,288,302
S01013344,1042,507,535
S01013345,660,312,348
S01013346,641,428,213
S01013347,572,273,299
S01013348,1049,675,374
S01013349,840,281,559
S01013350,1166,407,759
S01013351,631,296,335
S01013352,805,396,409
S01013353,862,330,532
S01013354,760,464,296
S01013355,770,423,347
S01013356,804,365,439
S01013357,876,472,404
S01013358,818,386,432
S01013359,503,193,310
S01013360,573,257,316
S01013361,1107,452,655
S01013362,466,198,268
S01013363,918,332,586
S01013364,634,330,304
S01013365,1030,536,494
S01013366,504,298,206
S01013367,595,339,256
S01013368,738,378,360
S01013369,711,275,436
S01013370,728,268,460
S01013371,725,390,335
S01013372,894,332,562
S01013373,1136,478,658
S01013374,858,281,577
S01013375,553,241,312
S01013376,538,252,286
S01013377,654,300,354
S01013378,858,377,481
S01013379,1012,541,471
S01013380,1068,598,470
S01013381,607,286,321
S01013382,842,390,452
S01013383,702,276,426
S01013384,948,429,519
S01013385,560,281,279
S01013386,658,421,237
S01013387,573,213,360
S01013388,639,272,367
S01013389,822,394,428
S01013390,450,212,238
S01013391,852,446,406
S01013392,797,487,310
S01013393,1429,762,667
S01013394,584,257,327
S01013395,1099,451,648
S01013396,863,448,415
S01013397,784,392,392
S01013398,196,122,74
S01013399,907,506,401
S01013400,537,214,323
S01013401,2672,1415,1257
S01013402,167,32,135
S01013403,83,56,27
S01013404,3150,1653,1497
S01013405,571,283,288
S01013406,587,244,343
S01013407,1336,729,607
S01013408,667,286,381
S01013409,1012,442,570
S01013410,455,133,322
S01013411,774,390,384
S01013412,661,288,373
S01013413,856,451,405
S01013414,839,262,577
S01013415,750,218,532
S01013416,491,191,300
S01013417,730,257,473
S01013418,405,186,219
S01013419,460,288,172
S01013420,986,546,440
S01013421,666,410,256
S01013422,785,381,404
S01013423,729,400,329
S01013424,660,393,267
S01013425,358,192,166
S01013426,720,332,388
S01013427,587,343,244
S01013428,1265,577,688
S01013429,1229,627,602
S01013430,1377,858,519
S01013431,812,371,441
S01013432,671,377,294
S01013433,601,380,221
S01013434,421,271,150
S01013435,585,398,187
S01013436,762,426,336
S01013437,667,294,373
S01013438,581,224,357
S01013439,738,532,206
S01013440,1043,746,297
S01013441,740,446,294
S01013442,732,417,315
S01013443,509,272,237
S01013444,1049,398,651
S01013445,580,327,253
S01013446,578,311,267
S01013447,421,297,124
S01013448,931,537,394
S01013449,642,401,241
S01013450,656,422,234
S01013451,668,437,231
S01013452,490,271,219
S01013453,792,360,432
S01013454,600,381,219
S01013455,467,239,228
S01013456,883,395,488
S01013457,809,374,435
S01013458,683,318,365
S01013459,863,331,532
S01013460,787,340,447
S01013461,901,407,494
S01013462,773,404,369
S01013463,711,315,396
S01013464,704,379,325
S01013465,692,353,339
S01013466,401,154,247
S01013467,721,486,235
S01013468,584,225,359
S01013469,880,470,410
S01013470,742,267,475
S01013471,743,314,429
S01013472,888,540,348
S01013473,411,218,193
S01013474,554,327,227
S01013475,1256,814,442
S01013476,538,293,245
S01013477,866,400,466
S01013478,768,350,418
S01013479,892,361,531
S01013480,566,267,299
S01013481,990,623,367
