dz_2011,total,married,single
S01012810,782,281,501
S01012811,749,440,309
S01012812,828,388,440
S01012813,888,606,282
S01012814,636,387,249
S01012815,497,322,175
S01012816,376,169,207
S01012817,242,142,100
S01012818,629,442,187
S01012819,1007,467,540
S01012820,520,275,245
S01012821,324,155,169
S01012822,664,234,430
S01012823,275,167,108
S01012824,725,414,311
S01012825,588,208,380
S01012826,431,169,262
S01012827,316,103,213
S01012828,443,236,207
S01012829,604,241,363
S01012830,573,282,291
S01012831,705,339,366
S01012832,488,232,256
S01012833,850,330,520
S01012834,694,290,404
S01012835,845,359,486
S01012836,50,14,36
S01012837,782,243,539
S01012838,698,170,528
S01012839,636,367,269
S01012840,341,216,125
S01012841,675,440,235
S01012842,877,488,389
S01012843,861,572,289
S01012844,798,521,277
S01012845,799,427,372
S01012846,879,389,490
S01012847,671,407,264
S01012848,490,288,202
S01012849,800,385,415
S01012850,839,396,443
S01012851,889,491,398
S01012852,932,539,393
S01012853,884,515,369
S01012854,880,491,389
S01012855,870,401,469
S01012856,812,346,466
S01012857,1236,501,735
S01012858,760,210,550
S01012859,784,326,458
S01012860,807,371,436
S01012861,560,297,263
S01012862,669,228,441
S01012863,672,178,494
S01012864,654,176,478
S01012865,1032,519,513
S01012866,830,432,398
S01012867,788,329,459
S01012868,685,217,468
S01012869,436,117,319
S01012870,834,453,381
S01012871,829,416,413
S01012872,750,375,375
S01012873,874,448,426
S01012874,750,368,382
S01012875,500,212,288
S01012876,810,381,429
S01012877,679,342,337
S01012878,765,469,296
S01012879,860,527,333
S01012880,899,561,338
S01012881,1166,647,519
S01012882,565,259,306
S01012883,879,307,572
S01012884,537,248,289
S01012885,734,286,448
S01012886,814,528,286
S01012887,649,380,269
S01012888,799,498,301
S01012889,592,264,328
S01012890,559,219,340
S01012891,680,318,362
S01012892,1011,399,612
S01012893,845,344,501
S01012894,197,114,83
S01012895,356,203,153
S01012896,983,459,524
S01012897,536,354,182
S01012898,215,142,73
S01012899,594,225,369
S01012900,729,408,321
S01012901,1079,611,468
S01012902,849,453,396
S01012903,857,416,441
S01012904,838,378,460
S01012905,759,353,406
S01012906,965,470,495
S01012907,953,508,445
S01012908,1005,546,459
S01012909,783,391,392
S01012910,1126,550,576
S01012911,715,410,305
S01012912,967,481,486
S01012913,849,415,434
S01012914,788,393,395
S01012915,532,239,293
S01012916,865,492,373
S01012917,601,402,199
S01012918,774,399,375
S01012919,431,226,205
S01012920,553,381,172
S01012921,630,338,292
S01012922,615,334,281
S01012923,724,413,311
S01012924,538,311,227
S01012925,566,373,193
S01012926,627,323,304
S01012927,652,374,278
S01012928,788,466,322
S01012929,789,480,309
S01012930,771,340,431
S01012931,980,469,511
S01012932,527,342,185
S01012933,740,378,362
S01012934,745,410,335
S01012935,1220,680,540
S01012936,665,327,338
S01012937,728,395,333
S01012938,729,515,214
S01012939,581,459,122
S01012940,697,457,240
S01012941,658,469,189
S01012942,720,375,345
S01012943,693,444,249
S01012944,604,451,153
S01012945,562,387,175
S01012946,565,438,127
S01012947,470,341,129
S01012948,894,603,291
S01012949,670,442,228
S01012950,657,453,204
S01012951,396,275,121
S01012952,489,357,132
S01012953,618,382,236
S01012954,390,280,110
S01012955,482,317,165
S01012956,834,425,409
S01012957,680,391,289
S01012958,458,241,217
S01012959,468,280,188
S01012960,592,354,238
S01012961,816,541,275
S01012962,811,544,267
S01012963,314,220,94
S01012964,223,150,73
S01012965,469,325,144
S01012966,756,456,300
S01012967,845,449,396
S01012968,720,359,361
S01012969,845,418,427
S01012970,759,426,333
S01012971,781,382,399
S01012972,658,319,339
S01012973,786,408,378
S01012974,945,497,448
S01012975,646,307,339
S01012976,599,308,291
S01012977,725,364,361
S01012978,805,396,409
S01012979,604,315,289
S01012980,665,310,355
S01012981,718,326,392
S01012982,691,356,335
S01012983,641,399,242
S01012984,682,344,338
S01012985,771,452,319
S01012986,872,412,460
S01012987,941,456,485
S01012988,956,473,483
S01012989,1013,581,432
S01012990,952,491,461
S01012991,935,445,490
S01012992,888,461,427
S01012993,911,431,480
S01012994,804,367,437
S01012995,691,415,276
S01012996,748,387,361
S01012997,528,258,270
S01012998,783,424,359
S01012999,467,251,216
S01013000,1045,517,528
S01013001,362,249,113
S01013002,595,365,230
S01013003,591,447,144
S01013004,799,556,243
S01013005,624,439,185
S01013006,561,378,183
S01013007,1143,727,416
S01013008,870,575,295
S01013009,575,315,260
S01013010,436,240,196
S01013011,504,351,153
S01013012,702,408,294
S01013013,721,458,263
S01013014,657,364,293
S01013015,583,382,201
S01013016,700,509,191
S01013017,800,503,297
S01013018,855,558,297
S01013019,682,433,249
S01013020,815,484,331
S01013021,637,394,243
S01013022,309,195,114
S01013023,849,602,247
S01013024,515,328,187
S01013025,761,510,251
S01013026,627,283,344
S01013027,1275,622,653
S01013028,422,264,158
S01013029,569,302,267
S01013030,677,346,331
S01013031,542,257,285
S01013032,379,203,176
S01013033,401,184,217
S01013034,663,338,325
S01013035,671,297,374
S01013036,702,360,342
S01013037,971,567,404
S01013038,980,531,449
S01013039,422,323,99
S01013040,561,298,263
S01013041,471,249,222
S01013042,565,292,273
S01013043,637,328,309
S01013044,936,464,472
S01013045,426,238,188
S01013046,605,297,308
S01013047,703,472,231
S01013048,1082,588,494
S01013049,882,536,346
S01013050,773,405,368
S01013051,779,382,397
S01013052,683,359,324
S01013053,882,384,498
S01013054,885,468,417
S01013055,606,263,343
S01013056,1061,514,547
S01013057,851,300,551
S01013058,280,184,96
S01013059,887,493,394
S01013060,451,224,227
S01013061,944,658,286
S01013062,820,471,349
S01013063,723,406,317
S01013064,849,465,384
S01013065,955,492,463
S01013066,646,293,353
S01013067,958,142,816
S01013068,979,262,717
S01013069,727,168,559
S01013070,859,133,726
S01013071,845,80,765
S01013072,644,269,375
S01013073,738,257,481
S01013074,1088,372,716
S01013075,789,259,530
S01013076,595,181,414
S01013077,591,237,354
S01013078,545,246,299
S01013079,357,158,199
S01013080,902,467,435
S01013081,670,398,272
S01013082,1030,597,433
S01013083,1046,394,652
S01013084,834,538,296
S01013085,885,374,511
S01013086,894,388,506
S01013087,1366,441,925
S01013088,754,534,220
S01013089,694,335,359
S01013090,759,302,457
S01013091,331,94,237
S01013092,793,380,413
S01013093,389,253,136
S01013094,629,482,147
S01013095,737,526,211
S01013096,513,249,264
S01013097,764,417,347
S01013098,93,52,41
S01013099,718,344,374
S01013100,835,489,346
S01013101,1405,728,677
S01013102,657,424,233
S01013103,596,430,166
S01013104,898,587,311
S01013105,714,455,259
S01013106,821,439,382
S01013107,731,510,221
S01013108,585,319,266
S01013109,1024,595,429
S01013110,523,290,233
S01013111,491,312,179
S01013112,476,284,192
S01013113,882,484,398
S01013114,1077,602,475
S01013115,846,400,446
S01013116,872,553,319
S01013117,764,388,376
S01013118,988,519,469
S01013119,645,389,256
S01013120,960,554,406
S01013121,364,204,160
S01013122,703,204,499
S01013123,782,276,506
S01013124,999,425,574
S01013125,786,355,431
S01013126,666,232,434
S01013127,726,252,474
S01013128,730,183,547
S01013129,890,344,546
S01013130,777,212,565
S01013131,754,239,515
S01013132,549,178,371
S01013133,682,183,499
S01013134,675,326,349
S01013135,885,316,569
S01013136,1020,474,546
S01013137,866,425,441
S01013138,739,224,515
S01013139,945,364,581
S01013140,957,440,517
S01013141,612,223,389
S01013142,906,331,575
S01013143,841,366,475
S01013144,807,422,385
S01013145,816,411,405
S01013146,485,236,249
S01013147,673,379,294
S01013148,868,437,431
S01013149,637,304,333
S01013150,788,394,394
S01013151,474,243,231
S01013152,1032,516,516
S01013153,688,291,397
S01013154,1140,535,605
S01013155,675,224,451
S01013156,826,272,554
S01013157,813,286,527
S01013158,642,382,260
S01013159,748,456,292
S01013160,902,561,341
S01013161,777,371,406
S01013162,898,365,533
S01013163,706,430,276
S01013164,869,403,466
S01013165,1087,544,543
S01013166,611,180,431
S01013167,889,282,607
S01013168,964,442,522
S01013169,735,327,408
S01013170,974,420,554
S01013171,618,343,275
S01013172,705,407,298
S01013173,675,372,303
S01013174,892,576,316
S01013175,656,415,241
S01013176,924,447,477
S01013177,972,503,469
S01013178,545,272,273
S01013179,964,565,399
S01013180,383,268,115
S01013181,849,526,323
S01013182,717,333,384
S01013183,883,547,336
S01013184,524,187,337
S01013185,875,388,487
S01013186,585,235,350
S01013187,715,284,431
S01013188,840,492,348
S01013189,723,455,268
S01013190,578,272,306
S01013191,603,405,198
S01013192,935,496,439
S01013193,472,209,263
S01013194,855,334,521
S01013195,747,224,523
S01013196,662,249,413
S01013197,552,280,272
S01013198,805,363,442
S01013199,780,357,423
S01013200,919,408,511
S01013201,693,256,437
S01013202,506,251,255
S01013203,832,384,448
S01013204,751,456,295
S01013205,646,261,385
S01013206,851,348,503
S01013207,777,343,434
S01013208,416,149,267
S01013209,846,408,438
S01013210,684,378,306
S01013211,848,428,420
S01013212,597,406,191
S01013213,722,526,196
S01013214,323,224,99
S01013215,648,316,332
S01013216,689,312,377
S01013217,666,355,311
S01013218,635,292,343
S01013219,630,275,355
S01013220,668,321,347
S01013221,845,411,434
S01013222,440,148,292
S01013223,981,356,625
S01013224,969,468,501
S01013225,667,313,354
S01013226,256,127,129
S01013227,425,184,241
S01013228,829,347,482
S01013229,902,406,496
S01013230,855,406,449
S01013231,881,400,481
S01013232,703,321,382
S01013233,524,286,238
S01013234,342,208,134
S01013235,995,487,508
S01013236,960,610,350
S01013237,752,405,347
S01013238,871,323,548
S01013239,819,269,550
S01013240,606,228,378
S01013241,785,512,273
S01013242,588,375,213
S01013243,638,310,328
S01013244,979,417,562
S01013245,696,405,291
S01013246,339,176,163
S01013247,736,321,415
S01013248,605,267,338
S01013249,765,417,348
S01013250,862,541,321
S01013251,617,282,335
S01013252,814,402,412
S01013253,638,372,266
S01013254,702,341,361
S01013255,711,369,342
S01013256,598,328,270
S01013257,829,415,414
S01013258,787,446,341
S01013259,1161,678,483
S01013260,712,360,352
S01013261,944,484,460
S01013262,655,397,258
S01013263,427,315,112
S01013264,203,161,42
S01013265,309,233,76
S01013266,220,134,86
S01013267,607,328,279
S01013268,962,505,457
S01013269,798,557,241
S01013270,490,354,136
S01013271,785,582,203
S01013272,715,558,157
S01013273,344,244,100
S01013274,791,532,259
S01013275,958,595,363
S01013276,756,474,282
S01013277,744,414,330
S01013278,849,347,502
S01013279,672,275,397
S01013280,676,351,325
S01013281,776,402,374
S01013282,596,252,344
S01013283,612,283,329
S01013284,525,314,211
S01013285,584,354,230
S01013286,648,400,248
S01013287,597,436,161
S01013288,631,344,287
S01013289,769,515,254
S01013290,893,521,372
S01013291,837,488,349
S01013292,649,424,225
S01013293,674,467,207
S01013294,681,393,288
S01013295,718,417,301
S01013296,755,376,379
S01013297,859,464,395
S01013298,667,370,297
S01013299,716,364,352
S01013300,646,303,343
S01013301,580,300,280
S01013302,546,335,211
S01013303,1043,588,455
S01013304,777,290,487
S01013305,700,315,385
S01013306,778,232,546
S01013307,865,291,574
S01013308,458,176,282
S01013309,673,380,293
S01013310,535,275,260
S01013311,712,330,382
S01013312,1320,596,724
S01013313,515,251,264
S01013314,734,385,349
S01013315,234,156,78
S01013316,633,410,223
S01013317,579,343,236
S01013318,511,327,184
S01013319,532,331,201
S01013320,408,289,119
S01013321,368,153,215
S01013322,623,331,292
S01013323,681,332,349
S01013324,798,364,434
S01013325,581,229,352
S01013326,743,347,396
S01013327,697,336,361
S01013328,534,260,274
S01013329,459,260,199
S01013330,503,275,228
S01013331,437,232,205
S01013332,697,338,359
S01013333,844,487,357
S01013334,572,286,286
S01013335,709,300,409
S01013336,817,404,413
S01013337,928,575,353
S01013338,302,199,103
S01013339,701,401,300
S01013340,1076,739,337
S01013341,604,414,190
S01013342,718,306,412
S01013343,549,297,252
S01013344,544,236,308
S01013345,721,378,343
S01013346,503,384,119
S01013347,605,331,274
S01013348,357,260,97
S01013349,173,81,92
S01013350,497,221,276
S01013351,651,347,304
S01013352,832,429,403
S01013353,927,405,522
S01013354,630,372,258
S01013355,769,453,316
S01013356,651,306,345
S01013357,412,258,154
S01013358,659,325,334
S01013359,540,270,270
S01013360,593,308,285
S01013361,720,332,388
S01013362,496,266,230
S01013363,860,405,455
S01013364,552,324,228
S01013365,905,461,444
S01013366,470,321,149
S01013367,444,282,162
S01013368,733,413,320
S01013369,698,329,369
S01013370,702,285,417
S01013371,757,440,317
S01013372,819,353,466
S01013373,966,469,497
S01013374,849,363,486
S01013375,569,311,258
S01013376,590,305,285
S01013377,699,359,340
S01013378,733,386,347
S01013379,897,531,366
S01013380,416,230,186
S01013381,599,320,279
S01013382,609,336,273
S01013383,729,346,383
S01013384,994,490,504
S01013385,594,344,250
S01013386,627,426,201
S01013387,594,308,286
S01013388,650,339,311
S01013389,891,491,400
S01013390,495,275,220
S01013391,802,462,340
S01013392,302,181,121
S01013393,832,430,402
S01013394,612,300,312
S01013395,637,204,433
S01013396,264,90,174
S01013397,719,396,323
S01013398,253,181,72
S01013399,410,238,172
S01013400,486,242,244
S01013401,108,73,35
S01013402,63,14,49
S01013403,84,66,18
S01013404,357,217,140
S01013405,586,352,234
S01013406,594,318,276
S01013407,673,394,279
S01013408,632,356,276
S01013409,723,367,356
S01013410,380,160,220
S01013411,626,363,263
S01013412,635,321,314
S01013413,688,362,326
S01013414,593,243,350
S01013415,706,255,451
S01013416,482,212,270
S01013417,640,263,377
S01013418,482,246,236
S01013419,496,330,166
S01013420,665,336,329
S01013421,371,213,158
S01013422,820,462,358
S01013423,705,433,272
S01013424,690,471,219
S01013425,373,189,184
S01013426,725,375,350
S01013427,177,115,62
S01013428,683,336,347
S01013429,1007,512,495
S01013430,632,392,240
S01013431,701,360,341
S01013432,692,408,284
S01013433,606,377,229
S01013434,392,254,138
S01013435,572,428,144
S01013436,718,401,317
S01013437,563,296,267
S01013438,592,256,336
S01013439,767,570,197
S01013440,1010,729,281
S01013441,659,437,222
S01013442,719,457,262
S01013443,408,232,176
S01013444,1033,449,584
S01013445,569,336,233
S01013446,598,373,225
S01013447,347,293,54
S01013448,825,546,279
S01013449,640,446,194
S01013450,663,428,235
S01013451,641,471,170
S01013452,478,281,197
S01013453,741,353,388
S01013454,566,373,193
S01013455,431,215,216
S01013456,904,423,481
S01013457,799,417,382
S01013458,714,366,348
S01013459,821,359,462
S01013460,820,378,442
S01013461,712,320,392
S01013462,725,346,379
S01013463,468,192,276
S01013464,767,454,313
S01013465,732,411,321
S01013466,337,189,148
S01013467,350,195,155
S01013468,578,277,301
S01013469,896,513,383
S01013470,698,308,390
S01013471,794,418,376
S01013472,355,189,166
S01013473,220,120,100
S01013474,381,198,183
S01013475,719,459,260
S01013476,530,337,193
S01013477,831,419,412
S01013478,663,309,354
S01013479,857,361,496
S01013480,563,327,236
S01013481,345,214,131
