dz_2001,total,good,not_good
S01006227,910,854,56
S01006228,728,712,16
S01006229,908,857,51
S01006230,983,912,71
S01006231,865,789,76
S01006232,1055,1029,26
S01006233,719,672,47
S01006234,649,610,39
S01006235,718,665,53
S01006236,568,540,28
S01006237,907,818,89
S01006238,952,852,100
S01006239,434,419,15
S01006240,741,644,97
S01006241,991,889,102
S01006242,743,675,68
S01006243,600,565,35
S01006244,805,744,61
S01006245,574,523,51
S01006246,727,668,59
S01006247,789,738,51
S01006248,834,793,41
S01006249,680,644,36
S01006250,717,662,55
S01006251,577,537,40
S01006252,618,587,31
S01006253,629,569,60
S01006254,793,762,31
S01006255,885,847,38
S01006256,627,574,53
S01006257,749,665,84
S01006258,825,757,68
S01006259,673,640,33
S01006260,572,532,40
S01006261,810,761,49
S01006262,823,755,68
S01006263,787,715,72
S01006264,917,896,21
S01006265,762,720,42
S01006266,919,831,88
S01006267,588,560,28
S01006268,676,636,40
S01006269,609,572,37
S01006270,859,784,75
S01006271,696,632,64
S01006272,819,739,80
S01006273,527,482,45
S01006274,536,500,36
S01006275,809,769,40
S01006276,814,740,74
S01006277,657,611,46
S01006278,1054,951,103
S01006279,1326,1255,71
S01006280,703,628,75
S01006281,772,705,67
S01006282,654,589,65
S01006283,691,612,79
S01006284,732,651,81
S01006285,819,781,38
S01006286,1085,1007,78
S01006287,579,533,46
S01006288,767,675,92
S01006289,822,762,60
S01006290,885,810,75
S01006291,534,493,41
S01006292,810,780,30
S01006293,821,796,25
S01006294,603,577,26
S01006295,881,850,31
S01006296,922,892,30
S01006297,735,690,45
S01006298,1009,956,53
S01006299,752,660,92
S01006300,791,708,83
S01006301,629,575,54
S01006302,927,867,60
S01006303,680,625,55
S01006304,845,789,56
S01006305,708,674,34
S01006306,788,739,49
S01006307,897,815,82
S01006308,633,578,55
S01006309,1092,1045,47
S01006310,820,786,34
S01006311,747,698,49
S01006312,1195,1093,102
S01006313,1275,1194,81
S01006314,653,634,19
S01006315,836,762,74
S01006316,826,786,40
S01006317,979,929,50
S01006318,769,702,67
S01006319,925,849,76
S01006320,1008,921,87
S01006321,829,814,15
S01006322,786,774,12
S01006323,1017,978,39
S01006324,693,680,13
S01006325,661,608,53
S01006326,959,873,86
S01006327,574,539,35
S01006328,615,556,59
S01006329,1105,1063,42
S01006330,706,646,60
S01006331,731,700,31
S01006332,594,549,45
S01006333,911,847,64
S01006334,772,716,56
S01006335,849,793,56
S01006336,1269,1242,27
S01006337,1395,1371,24
S01006338,793,759,34
S01006339,945,881,64
S01006340,701,667,34
S01006341,727,695,32
S01006342,687,615,72
S01006343,1226,1129,97
S01006344,702,645,57
S01006345,686,637,49
S01006346,653,616,37
S01006347,611,593,18
S01006348,585,555,30
S01006349,494,446,48
S01006350,666,609,57
S01006351,1268,1184,84
S01006352,703,649,54
S01006353,557,523,34
S01006354,963,907,56
S01006355,740,690,50
S01006356,651,639,12
S01006357,733,704,29
S01006358,685,641,44
S01006359,1097,1018,79
S01006360,656,633,23
S01006361,1070,1030,40
S01006362,746,734,12
S01006363,667,646,21
S01006364,4216,4143,73
S01006365,867,840,27
S01006366,714,696,18
S01006367,729,709,20
S01006368,784,773,11
S01006369,1655,1575,80
S01006370,1084,1057,27
S01006371,612,599,13
S01006372,712,660,52
S01006373,886,850,36
S01006374,648,609,39
S01006375,593,552,41
S01006376,1041,998,43
S01006377,576,538,38
S01006378,526,512,14
S01006379,688,651,37
S01006380,637,604,33
S01006381,501,484,17
S01006382,687,639,48
S01006383,603,576,27
S01006384,726,708,18
S01006385,996,929,67
S01006386,991,906,85
S01006387,858,802,56
S01006388,1043,947,96
S01006389,680,631,49
S01006390,692,658,34
S01006391,1166,1150,16
S01006392,970,915,55
S01006393,1417,1338,79
S01006394,731,682,49
S01006395,1139,1043,96
S01006396,604,559,45
S01006397,961,934,27
S01006398,843,797,46
S01006399,724,690,34
S01006400,1369,1329,40
S01006401,1087,995,92
S01006402,672,621,51
S01006403,748,694,54
S01006404,862,797,65
S01006405,1016,950,66
S01006406,386,347,39
S01006407,650,640,10
S01006408,1047,983,64
S01006409,1445,1407,38
S01006410,679,597,82
S01006411,1058,1000,58
S01006412,660,620,40
S01006413,513,477,36
S01006414,485,460,25
S01006415,820,787,33
S01006416,878,798,80
S01006417,760,728,32
S01006418,612,569,43
S01006419,534,494,40
S01006420,877,828,49
S01006421,776,745,31
S01006422,658,610,48
S01006423,647,636,11
S01006424,612,574,38
S01006425,1390,1318,72
S01006426,1215,1160,55
S01006427,759,690,69
S01006428,747,710,37
S01006429,687,654,33
S01006430,669,645,24
S01006431,494,486,8
S01006432,673,630,43
S01006433,625,597,28
S01006434,757,717,40
S01006435,429,413,16
S01006436,779,721,58
S01006437,897,854,43
S01006438,649,583,66
S01006439,821,753,68
S01006440,830,777,53
S01006441,669,624,45
S01006442,752,702,50
S01006443,459,420,39
S01006444,586,554,32
S01006445,775,743,32
S01006446,869,818,51
S01006447,576,521,55
S01006448,897,861,36
S01006449,459,447,12
S01006450,662,630,32
S01006451,1108,1051,57
S01006452,556,511,45
S01006453,944,882,62
S01006454,613,585,28
S01006455,560,524,36
S01006456,1888,1827,61
S01006457,1094,1057,37
S01006458,849,836,13
S01006459,763,734,29
S01006460,490,465,25
S01006461,1776,1729,47
S01006462,764,733,31
S01006463,673,619,54
S01006464,669,647,22
S01006465,1479,1411,68
S01006466,744,716,28
S01006467,816,767,49
S01006468,1252,1216,36
S01006469,626,595,31
S01006470,837,772,65
S01006471,899,847,52
S01006472,605,567,38
S01006473,746,716,30
S01006474,745,693,52
S01006475,849,804,45
S01006476,860,823,37
S01006477,786,732,54
S01006478,1098,1059,39
S01006479,766,710,56
S01006480,830,801,29
S01006481,972,941,31
S01006482,711,689,22
S01006483,909,844,65
S01006484,772,725,47
S01006485,687,672,15
S01006486,786,779,7
S01006487,772,728,44
S01006488,657,646,11
S01006489,884,846,38
S01006490,709,690,19
S01006491,752,741,11
S01006492,645,610,35
S01006493,575,546,29
S01006494,659,629,30
S01006495,785,758,27
S01006496,928,882,46
S01006497,560,538,22
S01006498,1236,1164,72
S01006499,910,875,35
S01006500,713,677,36
S01006501,871,855,16
S01006502,588,580,8
S01006503,640,628,12
S01006504,776,756,20
S01006505,860,852,8
