"output_area","total","scotland","ruk","elsewhere"
"S00130929",117,94,15,8
"S00130930",118,103,12,3
"S00130931",133,118,10,5
"S00130932",177,159,15,3
"S00130933",135,121,11,3
"S00130934",123,112,10,1
"S00130935",136,126,7,3
"S00130936",112,99,12,1
"S00130937",123,115,8,0
"S00130938",112,103,6,3
"S00130939",97,97,0,0
"S00130940",96,87,9,0
"S00130941",103,100,0,3
"S00130942",186,162,20,4
"S00130943",150,133,13,4
"S00130944",135,117,15,3
"S00130945",104,87,16,1
"S00130946",111,96,14,1
"S00130947",180,158,21,1
"S00130948",94,80,11,3
"S00130949",116,96,16,4
"S00130950",94,81,12,1
"S00130951",166,148,12,6
"S00130952",71,61,5,5
"S00130953",98,82,15,1
"S00130954",87,78,8,1
"S00130955",75,61,5,9
"S00130956",162,130,25,7
"S00130957",105,88,9,8
"S00130958",58,51,4,3
"S00130959",139,127,10,2
"S00130960",89,75,8,6
"S00130961",152,131,17,4
"S00130962",76,62,9,5
"S00130963",135,114,16,5
"S00130964",119,105,14,0
"S00130965",97,88,8,1
"S00130966",122,106,13,3
"S00130967",139,130,3,6
"S00130968",135,120,10,5
"S00130969",163,141,20,2
"S00130970",126,118,3,5
"S00130971",152,141,8,3
"S00130972",79,73,6,0
"S00130973",139,118,13,8
"S00130974",163,132,19,12
"S00130975",73,61,10,2
"S00130976",152,141,11,0
"S00130977",100,87,9,4
"S00130978",106,99,6,1
"S00130979",161,148,11,2
"S00130980",115,97,17,1
"S00130981",150,128,14,8
"S00130982",157,147,6,4
"S00130983",55,40,12,3
"S00130984",134,124,7,3
"S00130985",147,132,11,4
"S00130986",129,115,10,4
"S00130987",92,82,8,2
"S00130988",150,135,8,7
"S00130989",165,147,11,7
"S00130990",161,142,15,4
"S00130991",86,77,3,6
"S00130992",97,93,4,0
"S00130993",158,148,9,1
"S00130994",137,129,7,1
"S00130995",195,180,13,2
"S00130996",116,111,4,1
"S00130997",119,116,2,1
"S00130998",167,152,11,4
"S00130999",173,156,16,1
"S00131000",98,91,5,2
"S00131001",208,197,8,3
"S00131002",189,173,9,7
"S00131003",130,128,1,1
"S00131004",136,130,1,5
"S00131005",141,129,6,6
"S00131006",172,162,9,1
"S00131007",123,116,7,0
"S00131008",89,87,2,0
"S00131009",103,99,3,1
"S00131010",93,90,1,2
"S00131011",127,121,3,3
"S00131012",106,98,6,2
"S00131013",118,109,7,2
"S00131014",125,117,7,1
"S00131015",101,93,4,4
"S00131016",138,125,10,3
"S00131017",110,105,4,1
"S00131018",66,62,4,0
"S00131019",93,83,4,6
"S00131020",126,119,6,1
"S00131021",123,109,11,3
"S00131022",93,88,4,1
"S00131023",168,159,9,0
"S00131024",84,76,6,2
"S00131025",116,102,13,1
"S00131026",81,76,5,0
"S00131027",112,104,7,1
"S00131028",116,98,17,1
"S00131029",149,137,11,1
"S00131030",119,104,14,1
"S00131031",154,143,7,4
"S00131032",140,126,11,3
"S00131033",108,100,6,2
"S00131034",108,99,8,1
"S00131035",115,96,5,14
"S00131036",84,74,5,5
"S00131037",85,82,3,0
"S00131038",125,105,17,3
"S00131039",100,90,9,1
"S00131040",101,84,10,7
"S00131041",164,154,10,0
"S00131042",145,138,6,1
"S00131043",142,133,7,2
"S00131044",102,78,18,6
"S00131045",113,112,1,0
"S00131046",77,73,4,0
"S00131047",136,122,13,1
"S00131048",198,181,12,5
"S00131049",92,83,5,4
"S00131050",57,50,6,1
"S00131051",160,142,14,4
"S00131052",113,101,10,2
"S00131053",121,113,7,1
"S00131054",142,135,4,3
"S00131055",50,49,1,0
"S00131056",142,130,9,3
"S00131057",95,92,2,1
"S00131058",92,89,2,1
"S00131059",110,110,0,0
"S00131060",126,122,3,1
"S00131061",72,69,3,0
"S00131062",91,85,6,0
"S00131063",94,90,4,0
"S00131064",149,142,6,1
"S00131065",90,88,2,0
"S00131066",103,96,6,1
"S00131067",136,130,5,1
"S00131068",93,88,3,2
"S00131069",65,63,1,1
"S00131070",87,84,3,0
"S00131071",207,194,7,6
"S00131072",111,107,3,1
"S00131073",105,93,10,2
"S00131074",78,74,2,2
"S00131075",83,81,2,0
"S00131076",182,171,8,3
"S00131077",59,58,1,0
"S00131078",69,67,2,0
"S00131079",148,144,3,1
"S00131080",100,98,0,2
"S00131081",93,91,2,0
"S00131082",171,160,10,1
"S00131083",166,155,8,3
"S00131084",142,140,2,0
"S00131085",148,132,6,10
"S00131086",69,69,0,0
"S00131087",84,80,4,0
"S00131088",117,108,3,6
"S00131089",161,155,5,1
"S00131090",129,116,13,0
"S00131091",116,107,6,3
"S00131092",132,125,7,0
"S00131093",102,93,5,4
"S00131094",80,77,3,0
"S00131095",142,141,1,0
"S00131096",126,118,7,1
"S00131097",140,132,8,0
"S00131098",113,107,4,2
"S00131099",145,143,1,1
"S00131100",86,84,1,1
"S00131101",100,94,5,1
"S00131102",90,81,5,4
"S00131103",87,83,3,1
"S00131104",104,102,2,0
"S00131105",88,80,6,2
"S00131106",112,107,4,1
"S00131107",94,93,1,0
"S00131108",105,102,3,0
"S00131109",113,108,2,3
"S00131110",93,91,2,0
"S00131111",67,64,2,1
"S00131112",95,92,3,0
"S00131113",109,104,4,1
"S00131114",79,74,5,0
"S00131115",100,95,5,0
"S00131116",103,100,1,2
"S00131117",59,55,3,1
"S00131118",53,46,4,3
"S00131119",91,83,7,1
"S00131120",134,131,2,1
"S00131121",69,68,0,1
"S00131122",115,111,4,0
"S00131123",95,93,2,0
"S00131124",65,64,0,1
"S00131125",89,86,3,0
"S00131126",128,113,6,9
"S00131127",80,78,1,1
"S00131128",106,103,2,1
"S00131129",92,90,1,1
"S00131130",115,113,2,0
"S00131131",95,87,5,3
"S00131132",121,119,1,1
"S00131133",129,115,8,6
"S00131134",84,78,3,3
"S00131135",124,117,4,3
"S00131136",123,119,3,1
"S00131137",125,118,2,5
"S00131138",105,99,6,0
"S00131139",123,121,2,0
"S00131140",77,72,2,3
"S00131141",142,138,4,0
"S00131142",165,158,7,0
"S00131143",84,77,5,2
"S00131144",68,65,2,1
"S00131145",134,127,5,2
"S00131146",141,135,5,1
"S00131147",111,107,4,0
"S00131148",123,116,6,1
"S00131149",113,107,5,1
"S00131150",142,133,9,0
"S00131151",154,152,2,0
"S00131152",83,80,2,1
"S00131153",82,80,2,0
"S00131154",92,88,2,2
"S00131155",95,92,2,1
"S00131156",94,92,2,0
"S00131157",100,93,7,0
"S00131158",140,132,8,0
"S00131159",131,123,2,6
"S00131160",109,96,7,6
"S00131161",139,129,4,6
"S00131162",136,126,5,5
"S00131163",110,104,5,1
"S00131164",168,164,2,2
"S00131165",138,129,7,2
"S00131166",148,142,5,1
"S00131167",163,145,11,7
"S00131168",295,276,16,3
"S00131169",120,100,18,2
"S00131170",117,110,4,3
"S00131171",85,80,5,0
"S00131172",138,128,9,1
"S00131173",112,103,8,1
"S00131174",100,95,3,2
"S00131175",100,98,1,1
"S00131176",86,81,5,0
"S00131177",108,104,4,0
"S00131178",97,94,2,1
"S00131179",125,116,7,2
"S00131180",94,89,5,0
"S00131181",107,102,5,0
"S00131182",107,101,2,4
"S00131183",157,147,8,2
"S00131184",126,121,3,2
"S00131185",117,108,7,2
"S00131186",112,105,5,2
"S00131187",112,100,11,1
"S00131188",98,93,5,0
"S00131189",129,123,6,0
"S00131190",173,168,4,1
"S00131191",140,134,6,0
"S00131192",134,132,0,2
"S00131193",115,109,6,0
"S00131194",73,68,1,4
"S00131195",101,94,4,3
"S00131196",120,109,10,1
"S00131197",143,137,4,2
"S00131198",92,81,10,1
"S00131199",67,66,1,0
"S00131200",115,107,7,1
"S00131201",189,179,8,2
"S00131202",83,77,4,2
"S00131203",120,114,6,0
"S00131204",133,128,5,0
"S00131205",140,127,8,5
"S00131206",144,137,6,1
"S00131207",95,89,6,0
"S00131208",104,97,5,2
"S00131209",89,82,3,4
"S00131210",81,76,4,1
"S00131211",126,117,8,1
"S00131212",106,103,1,2
"S00131213",122,107,12,3
"S00131214",87,82,2,3
"S00131215",136,117,13,6
"S00131216",147,127,10,10
"S00131217",90,78,9,3
"S00131218",126,117,4,5
"S00131219",131,120,8,3
"S00131220",89,84,4,1
"S00131221",162,153,8,1
"S00131222",74,69,2,3
"S00131223",173,161,8,4
"S00131224",176,164,7,5
"S00131225",113,103,4,6
"S00131226",86,80,4,2
"S00131227",137,129,4,4
"S00131228",188,183,4,1
"S00131229",80,76,1,3
"S00131230",125,119,5,1
"S00131231",61,55,4,2
"S00131232",80,75,5,0
"S00131233",63,62,1,0
"S00131234",122,117,3,2
"S00131235",167,160,4,3
"S00131236",109,106,2,1
"S00131237",77,73,2,2
"S00131238",145,135,3,7
"S00131239",116,111,4,1
"S00131240",87,80,6,1
"S00131241",115,108,5,2
"S00131242",112,104,4,4
"S00131243",96,91,4,1
"S00131244",129,115,8,6
"S00131245",57,53,3,1
"S00131246",128,117,6,5
"S00131247",149,141,6,2
"S00131248",125,112,9,4
"S00131249",128,113,9,6
"S00131250",151,128,8,15
"S00131251",57,47,5,5
"S00131252",113,109,2,2
"S00131253",58,51,3,4
"S00131254",58,50,5,3
"S00131255",65,58,5,2
"S00131256",104,100,2,2
"S00131257",91,84,6,1
"S00131258",122,112,5,5
"S00131259",115,105,8,2
"S00131260",85,78,5,2
"S00131261",113,99,4,10
"S00131262",105,97,3,5
"S00131263",100,95,4,1
"S00131264",117,110,5,2
"S00131265",110,103,5,2
"S00131266",106,90,12,4
"S00131267",122,116,3,3
"S00131268",81,76,4,1
"S00131269",73,71,2,0
"S00131270",119,113,1,5
"S00131271",115,107,3,5
"S00131272",161,148,12,1
"S00131273",114,99,5,10
"S00131274",87,84,2,1
"S00131275",126,112,6,8
"S00131276",177,164,5,8
"S00131277",121,110,4,7
"S00131278",117,106,5,6
"S00131279",130,121,6,3
"S00131280",105,98,6,1
"S00131281",158,152,3,3
"S00131282",103,95,6,2
"S00131283",114,106,2,6
"S00131284",131,125,5,1
"S00131285",84,81,3,0
"S00131286",67,59,5,3
"S00131287",101,92,5,4
"S00131288",197,190,6,1
"S00131289",85,73,6,6
"S00131290",66,63,2,1
"S00131291",133,124,7,2
"S00131292",122,115,3,4
"S00131293",68,65,2,1
"S00131294",143,137,4,2
"S00131295",97,92,5,0
"S00131296",116,108,7,1
"S00131297",157,140,7,10
"S00131298",125,108,10,7
"S00131299",107,100,5,2
"S00131300",79,74,4,1
"S00131301",139,126,12,1
"S00131302",120,109,4,7
"S00131303",169,153,4,12
"S00131304",141,135,4,2
"S00131305",70,66,2,2
"S00131306",75,66,6,3
"S00131307",188,172,8,8
"S00131308",160,152,4,4
"S00131309",177,166,9,2
"S00131310",121,113,8,0
"S00131311",115,107,3,5
"S00131312",74,70,4,0
"S00131313",134,127,4,3
"S00131314",52,45,1,6
"S00131315",78,76,2,0
"S00131316",93,87,1,5
"S00131317",61,52,3,6
"S00131318",60,56,1,3
"S00131319",75,73,1,1
"S00131320",111,101,8,2
"S00131321",61,56,1,4
"S00131322",122,114,6,2
"S00131323",129,123,4,2
"S00131324",78,73,4,1
"S00131325",110,103,5,2
"S00131326",160,150,9,1
"S00131327",156,143,6,7
"S00131328",181,168,7,6
"S00131329",138,125,3,10
"S00131330",104,99,4,1
"S00131331",113,97,11,5
"S00131332",123,113,2,8
"S00131333",141,134,2,5
"S00131334",117,97,9,11
"S00131335",97,93,0,4
"S00131336",94,87,6,1
"S00131337",88,78,3,7
"S00131338",159,143,6,10
"S00131339",125,121,3,1
"S00131340",81,76,4,1
"S00131341",80,70,4,6
"S00131342",106,100,5,1
"S00131343",149,144,2,3
"S00131344",139,129,4,6
"S00131345",106,97,7,2
"S00131346",129,124,2,3
"S00131347",106,100,3,3
"S00131348",110,109,1,0
"S00131349",130,116,6,8
"S00131350",107,105,1,1
"S00131351",109,99,4,6
"S00131352",149,134,8,7
"S00131353",84,76,3,5
"S00131354",76,70,5,1
"S00131355",78,76,2,0
"S00131356",103,101,1,1
"S00131357",96,89,5,2
"S00131358",138,128,8,2
"S00131359",102,94,3,5
"S00131360",91,84,4,3
"S00131361",91,83,7,1
"S00131362",104,99,4,1
"S00131363",75,74,1,0
"S00131364",102,99,3,0
"S00131365",106,102,3,1
"S00131366",101,97,0,4
"S00131367",125,115,4,6
"S00131368",142,131,7,4
"S00131369",137,128,3,6
"S00131370",115,102,3,10
"S00131371",128,122,3,3
"S00131372",62,56,5,1
"S00131373",118,107,9,2
"S00131374",63,58,4,1
"S00131375",75,72,2,1
"S00131376",105,91,10,4
"S00131377",60,58,2,0
"S00131378",61,57,3,1
"S00131379",102,95,4,3
"S00131380",94,82,3,9
"S00131381",105,95,4,6
"S00131382",87,80,6,1
"S00131383",102,91,7,4
"S00131384",119,113,6,0
"S00131385",115,107,7,1
"S00131386",92,85,5,2
"S00131387",55,54,1,0
"S00131388",56,55,0,1
"S00131389",56,51,5,0
"S00131390",85,80,0,5
"S00131391",82,78,3,1
"S00131392",74,69,4,1
"S00131393",62,57,3,2
"S00131394",177,163,8,6
"S00131395",57,53,3,1
"S00131396",54,48,3,3
"S00131397",132,125,4,3
"S00131398",55,50,4,1
"S00131399",64,59,4,1
"S00131400",143,137,5,1
"S00131401",79,70,6,3
"S00131402",81,75,2,4
"S00131403",151,142,3,6
"S00131404",146,141,4,1
"S00131405",165,156,4,5
"S00131406",104,97,3,4
"S00131407",172,158,11,3
"S00131408",183,177,3,3
"S00131409",59,56,0,3
"S00131410",59,53,6,0
"S00131411",63,54,8,1
"S00131412",119,114,3,2
"S00131413",161,144,4,13
"S00131414",151,144,3,4
"S00131415",133,123,8,2
"S00131416",108,96,9,3
"S00131417",105,95,3,7
"S00131418",73,71,0,2
"S00131419",113,109,1,3
"S00131420",75,69,4,2
"S00131421",108,102,4,2
"S00131422",83,79,2,2
"S00131423",123,112,6,5
"S00131424",58,56,2,0
"S00131425",58,57,1,0
"S00131426",167,153,7,7
"S00131427",117,108,2,7
"S00131428",90,82,7,1
"S00131429",76,69,5,2
"S00131430",149,140,5,4
"S00131431",82,75,6,1
"S00131432",145,140,2,3
"S00131433",134,122,9,3
"S00131434",66,56,5,5
"S00131435",103,92,7,4
"S00131436",82,66,5,11
"S00131437",62,55,2,5
"S00131438",69,60,3,6
"S00131439",130,116,6,8
"S00131440",111,108,2,1
"S00131441",113,105,6,2
"S00131442",119,113,3,3
"S00131443",140,132,5,3
"S00131444",120,113,4,3
"S00131445",257,234,14,9
"S00131446",119,108,5,6
"S00131447",184,177,6,1
"S00131448",147,135,9,3
"S00131449",129,118,6,5
"S00131450",94,90,3,1
"S00131451",71,61,6,4
"S00131452",79,66,9,4
"S00131453",114,104,3,7
"S00131454",84,76,6,2
"S00131455",125,118,4,3
"S00131456",116,102,10,4
"S00131457",84,78,3,3
"S00131458",158,152,2,4
"S00131459",85,78,7,0
"S00131460",86,82,4,0
"S00131461",114,102,12,0
"S00131462",130,120,7,3
"S00131463",153,142,10,1
"S00131464",90,89,1,0
"S00131465",120,112,4,4
"S00131466",145,133,6,6
"S00131467",75,66,8,1
"S00131468",144,132,5,7
"S00131469",92,84,8,0
"S00131470",74,70,0,4
"S00131471",229,210,5,14
"S00131472",159,141,14,4
"S00131473",173,162,8,3
"S00131474",68,58,7,3
"S00131475",55,53,2,0
"S00131476",145,130,10,5
"S00131477",53,52,0,1
"S00131478",92,84,8,0
"S00131479",98,90,6,2
"S00131480",82,79,2,1
"S00131481",121,111,6,4
"S00131482",120,110,6,4
"S00131483",175,159,14,2
"S00131484",148,133,7,8
"S00131485",169,153,14,2
"S00131486",189,173,10,6
"S00131487",143,134,5,4
"S00131488",128,117,6,5
"S00131489",131,123,6,2
"S00131490",91,85,3,3
"S00131491",111,102,5,4
"S00131492",103,91,12,0
"S00131493",180,166,10,4
"S00131494",146,135,9,2
"S00131495",130,112,16,2
"S00131496",111,98,6,7
"S00131497",102,95,5,2
"S00131498",169,166,2,1
"S00131499",170,163,5,2
"S00131500",140,122,6,12
"S00131501",155,142,3,10
"S00131502",131,124,4,3
"S00131503",108,100,3,5
"S00131504",174,168,3,3
"S00131505",133,125,5,3
"S00131506",143,139,3,1
"S00131507",133,124,4,5
"S00131508",79,78,1,0
"S00131509",156,151,1,4
"S00131510",173,164,5,4
"S00131511",182,166,9,7
"S00131512",121,110,8,3
"S00131513",104,98,4,2
"S00131514",102,95,5,2
"S00131515",82,79,2,1
"S00131516",154,146,3,5
"S00131517",86,79,6,1
"S00131518",150,134,9,7
"S00131519",118,108,3,7
"S00131520",143,135,4,4
"S00131521",102,98,3,1
"S00131522",89,78,5,6
"S00131523",104,94,2,8
"S00131524",73,64,3,6
"S00131525",67,61,2,4
"S00131526",98,92,4,2
"S00131527",132,110,5,17
"S00131528",119,113,2,4
"S00131529",124,100,19,5
"S00131530",87,77,8,2
"S00131531",59,53,3,3
"S00131532",72,65,0,7
"S00131533",87,79,6,2
"S00131534",97,90,2,5
"S00131535",68,62,4,2
"S00131536",131,126,4,1
"S00131537",94,78,3,13
"S00131538",106,93,7,6
"S00131539",77,72,2,3
"S00131540",83,72,7,4
"S00131541",96,93,2,1
"S00131542",102,93,5,4
"S00131543",96,88,5,3
"S00131544",94,89,4,1
"S00131545",136,126,6,4
"S00131546",92,80,1,11
"S00131547",104,99,4,1
"S00131548",97,87,3,7
"S00131549",90,87,2,1
"S00131550",71,65,4,2
"S00131551",79,77,1,1
"S00131552",94,87,5,2
"S00131553",94,89,4,1
"S00131554",118,111,6,1
"S00131555",103,97,4,2
"S00131556",166,152,12,2
"S00131557",93,83,6,4
"S00131558",112,103,4,5
"S00131559",169,150,8,11
"S00131560",108,106,2,0
"S00131561",102,93,2,7
"S00131562",91,90,1,0
"S00131563",121,109,9,3
"S00131564",66,58,5,3
"S00131565",59,55,1,3
"S00131566",166,150,2,14
"S00131567",76,67,4,5
"S00131568",129,124,4,1
"S00131569",158,140,8,10
"S00131570",165,149,13,3
"S00131571",187,171,11,5
"S00131572",109,92,7,10
"S00131573",124,114,8,2
"S00131574",84,70,5,9
"S00131575",166,154,5,7
"S00131576",154,139,12,3
"S00131577",119,106,12,1
"S00131578",206,193,4,9
"S00131579",106,100,3,3
"S00131580",149,137,9,3
"S00131581",130,121,4,5
"S00131582",128,120,6,2
"S00131583",169,150,8,11
"S00131584",102,100,0,2
"S00131585",92,88,3,1
"S00131586",161,147,6,8
"S00131587",182,170,5,7
"S00131588",82,76,4,2
"S00131589",75,64,4,7
"S00131590",124,119,4,1
"S00131591",121,116,4,1
"S00131592",156,147,9,0
"S00131593",151,144,6,1
"S00131594",113,98,9,6
"S00131595",166,151,13,2
"S00131596",228,212,6,10
"S00131597",147,135,7,5
"S00131598",139,128,5,6
"S00131599",136,118,11,7
"S00131600",193,177,14,2
"S00131601",69,65,3,1
"S00131602",110,104,6,0
"S00131603",168,154,5,9
"S00131604",68,65,1,2
"S00131605",135,120,8,7
"S00131606",89,81,4,4
"S00131607",154,149,2,3
"S00131608",154,146,7,1
"S00131609",143,127,12,4
"S00131610",217,204,9,4
"S00131611",163,152,8,3
"S00131612",153,141,12,0
"S00131613",87,83,2,2
"S00131614",108,105,0,3
"S00131615",185,172,10,3
"S00131616",127,119,4,4
"S00131617",175,154,10,11
"S00131618",126,116,6,4
"S00131619",153,136,10,7
"S00131620",88,80,4,4
"S00131621",55,51,3,1
"S00131622",124,119,5,0
"S00131623",196,183,6,7
"S00131624",144,136,3,5
"S00131625",134,126,5,3
"S00131626",115,107,5,3
"S00131627",80,79,1,0
"S00131628",122,109,6,7
"S00131629",129,124,3,2
"S00131630",88,84,1,3
"S00131631",138,131,2,5
"S00131632",138,130,7,1
"S00131633",104,99,3,2
"S00131634",67,64,0,3
"S00131635",107,98,5,4
"S00131636",126,108,11,7
"S00131637",103,98,4,1
"S00131638",133,116,6,11
"S00131639",107,98,6,3
"S00131640",80,74,1,5
"S00131641",132,125,5,2
"S00131642",119,112,4,3
"S00131643",92,89,3,0
"S00131644",118,108,6,4
"S00131645",187,167,7,13
"S00131646",117,108,4,5
"S00131647",97,91,5,1
"S00131648",113,106,6,1
"S00131649",102,94,2,6
"S00131650",93,87,4,2
"S00131651",118,112,3,3
"S00131652",91,73,8,10
"S00131653",122,117,4,1
"S00131654",108,102,3,3
"S00131655",94,86,5,3
"S00131656",124,118,3,3
"S00131657",98,87,3,8
"S00131658",88,80,6,2
"S00131659",85,80,4,1
"S00131660",168,153,7,8
"S00131661",130,125,5,0
"S00131662",102,99,2,1
"S00131663",103,97,3,3
"S00131664",66,62,2,2
"S00131665",145,135,7,3
"S00131666",122,114,6,2
"S00131667",146,136,4,6
"S00131668",121,113,4,4
"S00131669",132,123,6,3
"S00131670",115,104,6,5
"S00131671",116,103,7,6
"S00131672",100,89,6,5
"S00131673",55,53,1,1
"S00131674",120,97,4,19
"S00131675",66,61,3,2
"S00131676",57,53,2,2
"S00131677",99,89,3,7
"S00131678",97,89,3,5
"S00131679",132,121,5,6
"S00131680",113,107,4,2
"S00131681",121,106,6,9
"S00131682",85,79,2,4
"S00131683",74,71,3,0
"S00131684",75,73,1,1
"S00131685",134,129,2,3
"S00131686",87,82,2,3
"S00131687",128,124,4,0
"S00131688",83,77,3,3
"S00131689",133,126,3,4
"S00131690",121,116,4,1
"S00131691",111,100,5,6
"S00131692",139,130,4,5
"S00131693",126,122,2,2
"S00131694",128,121,4,3
"S00131695",118,116,2,0
"S00131696",112,107,5,0
"S00131697",93,88,3,2
"S00131698",132,123,5,4
"S00131699",154,144,5,5
"S00131700",151,137,11,3
"S00131701",97,92,1,4
"S00131702",75,65,6,4
"S00131703",164,152,10,2
"S00131704",115,107,4,4
"S00131705",136,129,7,0
"S00131706",118,107,9,2
"S00131707",143,120,20,3
"S00131708",100,94,2,4
"S00131709",107,93,7,7
"S00131710",98,85,10,3
"S00131711",157,148,4,5
"S00131712",111,96,7,8
"S00131713",98,91,6,1
"S00131714",109,101,6,2
"S00131715",89,84,3,2
"S00131716",141,122,17,2
"S00131717",101,97,4,0
"S00131718",98,83,7,8
"S00131719",103,85,8,10
"S00131720",156,151,2,3
"S00131721",134,124,4,6
"S00131722",141,131,8,2
"S00131723",98,95,3,0
"S00131724",84,79,4,1
"S00131725",168,165,3,0
"S00131726",128,116,12,0
"S00131727",129,120,8,1
"S00131728",114,110,3,1
"S00131729",130,120,7,3
"S00131730",66,60,4,2
"S00131731",103,99,3,1
"S00131732",124,117,3,4
"S00131733",130,123,2,5
"S00131734",89,84,3,2
"S00131735",140,133,2,5
"S00131736",114,111,3,0
"S00131737",152,141,4,7
"S00131738",92,85,4,3
"S00131739",92,89,3,0
"S00131740",96,93,0,3
"S00131741",139,134,4,1
"S00131742",120,113,1,6
"S00131743",101,101,0,0
"S00131744",113,112,0,1
"S00131745",108,105,2,1
"S00131746",80,74,1,5
"S00131747",77,74,2,1
"S00131748",151,143,8,0
"S00131749",63,62,1,0
"S00131750",83,83,0,0
"S00131751",140,130,7,3
"S00131752",181,172,7,2
"S00131753",168,155,10,3
"S00131754",134,129,4,1
"S00131755",105,97,3,5
"S00131756",132,129,2,1
"S00131757",114,109,5,0
"S00131758",118,116,2,0
"S00131759",111,104,2,5
"S00131760",122,112,9,1
"S00131761",51,51,0,0
"S00131762",66,66,0,0
"S00131763",150,142,4,4
"S00131764",104,102,1,1
"S00131765",141,132,3,6
"S00131766",155,148,5,2
"S00131767",104,102,1,1
"S00131768",95,90,2,3
"S00131769",98,92,4,2
"S00131770",103,100,0,3
"S00131771",132,129,3,0
"S00131772",127,117,8,2
"S00131773",78,75,3,0
"S00131774",94,90,3,1
"S00131775",100,93,2,5
"S00131776",150,145,4,1
"S00131777",120,109,8,3
"S00131778",111,109,1,1
"S00131779",112,109,1,2
"S00131780",135,126,5,4
"S00131781",139,131,7,1
"S00131782",108,106,1,1
"S00131783",72,68,4,0
"S00131784",86,82,3,1
"S00131785",106,101,1,4
"S00131786",118,117,1,0
"S00131787",86,81,2,3
"S00131788",133,125,2,6
"S00131789",67,65,1,1
"S00131790",82,77,3,2
"S00131791",146,138,4,4
"S00131792",87,81,3,3
"S00131793",130,120,4,6
"S00131794",100,89,10,1
"S00131795",56,51,5,0
"S00131796",110,99,8,3
"S00131797",56,52,3,1
"S00131798",135,124,9,2
"S00131799",143,138,2,3
"S00131800",144,140,2,2
"S00131801",155,150,3,2
"S00131802",77,66,9,2
"S00131803",116,115,1,0
"S00131804",104,104,0,0
"S00131805",149,135,2,12
"S00131806",110,103,1,6
"S00131807",93,86,5,2
"S00131808",125,118,4,3
"S00131809",90,80,3,7
"S00131810",64,62,2,0
"S00131811",97,95,1,1
"S00131812",116,112,3,1
"S00131813",94,88,5,1
"S00131814",125,114,3,8
"S00131815",87,82,3,2
"S00131816",144,134,6,4
"S00131817",54,51,3,0
"S00131818",78,74,3,1
"S00131819",119,108,8,3
"S00131820",132,125,7,0
"S00131821",116,104,10,2
"S00131822",113,113,0,0
"S00131823",80,79,1,0
"S00131824",124,115,7,2
"S00131825",111,107,1,3
"S00131826",164,158,5,1
"S00131827",125,115,6,4
"S00131828",99,90,3,6
"S00131829",113,111,0,2
"S00131830",86,80,2,4
"S00131831",90,89,1,0
"S00131832",95,89,1,5
"S00131833",90,84,5,1
"S00131834",125,106,5,14
"S00131835",121,114,2,5
"S00131836",99,95,1,3
"S00131837",101,98,1,2
"S00131838",107,102,0,5
"S00131839",91,89,0,2
"S00131840",74,73,0,1
"S00131841",141,133,4,4
"S00131842",116,114,0,2
"S00131843",102,96,2,4
"S00131844",110,108,2,0
"S00131845",79,64,3,12
"S00131846",97,92,4,1
"S00131847",87,82,4,1
"S00131848",108,104,2,2
"S00131849",112,109,2,1
"S00131850",87,80,4,3
"S00131851",133,125,3,5
"S00131852",123,107,6,10
