output_area,total,non_catholic_christian,catholic_christian,jewish,muslim,none,other
S00126345,69,38,7,0,0,18,6
S00126346,134,77,8,0,0,37,12
S00126347,120,41,10,0,0,55,14
S00126348,104,40,6,0,0,50,8
S00126349,136,59,16,0,0,51,10
S00126350,106,35,10,0,0,56,5
S00126351,85,47,1,0,0,32,5
S00126352,200,90,8,0,0,78,24
S00126353,134,55,5,0,0,60,14
S00126354,83,46,2,0,0,29,6
S00126355,122,65,3,0,0,46,8
S00126356,131,70,6,0,0,46,9
S00126357,159,83,13,0,3,53,7
S00126358,77,36,1,0,4,34,2
S00126359,72,44,5,0,0,22,1
S00126360,154,65,9,0,0,75,5
S00126361,119,58,10,0,0,48,3
S00126362,130,52,5,0,0,65,8
S00126363,127,63,3,0,0,52,9
S00126364,55,20,1,0,0,31,3
S00126365,135,87,4,0,0,30,14
S00126366,71,46,9,0,0,16,0
S00126367,61,26,14,0,0,17,4
S00126368,55,30,8,0,0,12,5
S00126369,186,87,7,0,0,79,13
S00126370,53,16,8,0,0,28,1
S00126371,53,22,2,0,0,25,4
S00126372,164,79,19,0,1,58,7
S00126373,84,29,9,0,0,36,10
S00126374,142,88,13,0,0,34,7
S00126375,149,71,15,0,2,35,26
S00126376,65,52,2,0,1,7,3
S00126377,115,56,10,0,4,36,9
S00126378,189,86,20,0,0,65,18
S00126379,121,68,10,0,0,37,6
S00126380,116,46,16,0,0,47,7
S00126381,160,85,12,0,0,46,17
S00126382,101,46,4,1,0,42,8
S00126383,147,47,15,0,0,73,12
S00126384,93,31,21,0,0,34,7
S00126385,67,43,5,0,2,17,0
S00126386,149,75,7,0,0,50,17
S00126387,177,78,27,0,0,65,7
S00126388,176,79,11,0,0,63,23
S00126389,83,31,9,0,0,43,0
S00126390,83,46,2,0,0,27,8
S00126391,129,62,10,0,0,53,4
S00126392,98,64,0,0,0,28,6
S00126393,152,50,17,0,0,73,12
S00126394,77,27,4,0,0,42,4
S00126395,115,54,6,0,0,46,9
S00126396,140,71,7,0,0,50,12
S00126397,164,65,11,1,0,69,18
S00126398,114,53,3,0,0,50,8
S00126399,66,22,5,0,0,33,6
S00126400,134,54,11,0,0,62,7
S00126401,143,70,19,0,0,42,12
S00126402,126,50,21,0,2,39,14
S00126403,171,74,15,0,0,75,7
S00126404,104,44,3,0,0,53,4
S00126405,120,68,4,0,0,45,3
S00126406,180,92,2,0,0,72,14
S00126407,111,47,8,0,0,43,13
S00126408,150,95,6,0,0,39,10
S00126409,94,46,2,0,0,37,9
S00126410,72,32,8,0,0,30,2
S00126411,136,48,10,0,0,75,3
S00126412,94,26,18,0,0,47,3
S00126413,65,35,9,0,0,18,3
S00126414,60,49,3,0,0,2,6
S00126415,249,96,58,0,1,68,26
S00126416,147,67,37,0,0,38,5
S00126417,117,36,11,1,0,53,16
S00126418,74,19,14,0,0,37,4
S00126419,111,51,23,0,0,29,8
S00126420,113,55,13,0,1,40,4
S00126421,111,44,9,0,0,42,16
S00126422,101,45,11,0,0,34,11
S00126423,159,71,29,0,0,49,10
S00126424,81,42,15,0,0,24,0
S00126425,193,76,22,0,0,80,15
S00126426,113,43,9,0,0,60,1
S00126427,65,30,9,0,0,16,10
S00126428,127,53,30,0,0,33,11
S00126429,111,39,12,0,0,51,9
S00126430,108,32,23,0,0,46,7
S00126431,97,55,3,0,0,30,9
S00126432,95,51,14,0,0,23,7
S00126433,168,87,21,0,0,43,17
S00126434,105,32,19,0,0,40,14
S00126435,101,53,4,0,0,31,13
S00126436,91,50,0,0,0,38,3
S00126437,155,83,10,0,1,45,16
S00126438,117,68,7,0,1,34,7
S00126439,78,24,10,0,0,36,8
S00126440,130,55,15,0,0,43,17
S00126441,87,37,12,0,0,29,9
S00126442,156,77,17,0,0,46,16
S00126443,127,73,5,0,0,39,10
S00126444,126,49,13,0,0,59,5
S00126445,117,46,18,0,0,45,8
S00126446,95,24,14,0,0,44,13
S00126447,82,30,6,0,2,37,7
S00126448,138,49,26,0,3,45,15
S00126449,70,22,6,0,0,39,3
S00126450,102,49,10,0,2,34,7
S00126451,118,42,23,0,1,41,11
S00126452,113,69,6,0,0,27,11
S00126453,96,37,13,0,0,41,5
S00126454,75,35,7,0,0,26,7
S00126455,102,55,9,0,0,27,11
S00126456,68,44,6,0,0,8,10
S00126457,133,40,18,0,1,53,21
S00126458,153,82,10,0,0,49,12
S00126459,77,22,4,0,0,45,6
S00126460,78,32,8,0,0,36,2
S00126461,93,31,6,0,0,50,6
S00126462,142,49,18,0,0,39,36
S00126463,114,62,10,0,0,34,8
S00126464,129,65,20,0,0,30,14
S00126465,173,102,13,0,0,35,23
S00126466,153,89,8,0,0,43,13
S00126467,92,51,8,0,0,24,9
S00126468,175,102,15,0,0,43,15
S00126469,147,90,7,0,0,44,6
S00126470,185,108,11,0,0,56,10
S00126471,127,84,9,0,2,25,7
S00126472,125,70,4,0,1,40,10
S00126473,98,56,6,0,4,25,7
S00126474,162,93,10,0,0,44,15
S00126475,119,71,4,0,0,41,3
S00126476,127,67,3,0,3,48,6
S00126477,122,71,5,0,0,35,11
S00126478,104,51,11,0,0,31,11
S00126479,96,49,8,0,5,27,7
S00126480,92,56,3,0,0,27,6
S00126481,149,100,15,0,0,24,10
S00126482,82,43,4,0,0,35,0
S00126483,117,77,15,0,0,21,4
S00126484,145,59,32,0,0,38,16
S00126485,109,58,5,0,0,28,18
S00126486,116,77,8,0,4,19,8
S00126487,121,56,8,0,0,45,12
S00126488,151,85,9,0,0,49,8
S00126489,77,41,8,0,0,21,7
S00126490,100,67,4,0,0,24,5
S00126491,136,79,8,0,3,38,8
S00126492,218,102,20,0,3,76,17
S00126493,103,60,14,0,0,20,9
S00126494,58,31,5,0,0,20,2
S00126495,122,70,7,0,0,36,9
S00126496,158,73,9,0,4,64,8
S00126497,104,56,8,0,0,36,4
S00126498,86,46,8,0,0,24,8
S00126499,130,67,6,0,0,44,13
S00126500,80,27,3,0,6,27,17
S00126501,98,45,1,0,0,46,6
S00126502,132,69,12,0,0,17,34
S00126503,67,20,9,0,0,33,5
S00126504,166,81,17,0,0,55,13
S00126505,113,59,4,0,0,42,8
S00126506,106,34,14,0,1,46,11
S00126507,121,47,9,0,0,60,5
S00126508,97,61,5,0,1,28,2
S00126509,106,53,10,0,0,31,12
S00126510,121,53,11,0,0,48,9
S00126511,199,71,26,0,0,96,6
S00126512,165,52,20,0,1,74,18
S00126513,191,89,5,0,0,74,23
S00126514,82,40,7,0,0,29,6
S00126515,119,70,3,0,6,30,10
S00126516,110,59,6,0,3,33,9
S00126517,108,57,10,0,0,33,8
S00126518,83,40,4,0,0,37,2
S00126519,73,41,7,0,1,23,1
S00126520,150,41,12,0,0,85,12
S00126521,165,18,6,0,0,126,15
S00126522,118,43,11,0,0,59,5
S00126523,50,17,5,0,0,27,1
S00126524,89,31,9,0,0,41,8
S00126525,106,28,7,0,11,57,3
S00126526,77,25,7,0,0,43,2
S00126527,122,21,14,0,0,73,14
S00126528,97,26,12,0,0,49,10
S00126529,127,48,9,0,0,63,7
S00126530,129,31,11,0,2,81,4
S00126531,126,57,7,0,0,59,3
S00126532,136,69,9,0,0,49,9
S00126533,61,13,7,0,0,41,0
S00126534,115,35,14,1,0,50,15
S00126535,106,18,6,0,0,69,13
S00126536,65,20,10,0,0,35,0
S00126537,58,33,9,0,0,13,3
S00126538,90,46,11,0,0,32,1
S00126539,123,61,15,0,0,43,4
S00126540,72,38,6,0,0,24,4
S00126541,74,36,6,0,0,27,5
S00126542,114,53,17,0,0,38,6
S00126543,129,40,16,0,0,66,7
S00126544,150,46,13,0,0,81,10
S00126545,105,35,9,0,0,56,5
S00126546,89,23,14,0,0,45,7
S00126547,110,23,20,0,0,62,5
S00126548,127,53,15,0,0,48,11
S00126549,101,20,14,0,0,57,10
S00126550,62,29,3,0,0,27,3
S00126551,140,49,15,0,0,67,9
S00126552,86,32,15,0,0,38,1
S00126553,118,37,13,0,8,49,11
S00126554,114,34,10,0,0,59,11
S00126555,98,34,3,0,0,47,14
S00126556,110,45,7,0,1,54,3
S00126557,90,28,12,0,0,46,4
S00126558,118,36,8,0,0,67,7
S00126559,163,40,29,0,0,91,3
S00126560,147,56,11,0,0,67,13
S00126561,144,61,11,0,0,62,10
S00126562,125,45,17,0,6,49,8
S00126563,84,29,4,0,0,45,6
S00126564,129,42,27,0,0,50,10
S00126565,102,51,9,0,0,28,14
S00126566,84,37,3,0,0,37,7
S00126567,151,38,28,0,1,74,10
S00126568,210,52,27,1,1,97,32
S00126569,164,52,24,0,0,73,15
S00126570,130,25,20,0,0,63,22
S00126571,160,33,25,0,0,85,17
S00126572,146,48,31,0,4,46,17
S00126573,71,24,7,0,0,32,8
S00126574,64,17,7,0,0,35,5
S00126575,118,47,8,0,6,47,10
S00126576,126,55,15,0,2,45,9
S00126577,126,27,13,0,0,79,7
S00126578,203,63,25,0,1,106,8
S00126579,173,64,27,0,0,75,7
S00126580,130,55,13,0,0,55,7
S00126581,156,63,23,0,0,62,8
S00126582,110,38,15,0,2,47,8
S00126583,142,68,14,0,0,60,0
S00126584,54,26,1,0,0,24,3
S00126585,148,54,16,0,0,63,15
S00126586,114,47,6,0,0,50,11
S00126587,95,40,12,0,0,42,1
S00126588,91,39,7,0,0,41,4
S00126589,121,39,27,0,0,46,9
S00126590,89,39,10,0,0,33,7
S00126591,135,46,22,0,0,66,1
S00126592,115,35,19,0,1,53,7
S00126593,109,45,7,0,0,53,4
S00126594,186,84,8,0,1,81,12
S00126595,113,46,7,0,3,49,8
S00126596,103,48,15,0,0,37,3
S00126597,185,40,18,0,0,114,13
S00126598,169,48,12,0,4,96,9
S00126599,99,38,7,0,0,42,12
S00126600,162,71,14,0,0,67,10
S00126601,116,28,6,0,0,76,6
S00126602,170,62,23,0,0,71,14
S00126603,120,53,6,0,0,51,10
S00126604,105,49,3,0,0,45,8
S00126605,71,30,11,0,0,22,8
S00126606,116,35,7,0,3,60,11
S00126607,154,40,10,0,0,90,14
S00126608,90,36,6,0,0,42,6
S00126609,129,52,8,0,0,59,10
S00126610,88,35,5,0,1,42,5
S00126611,121,41,16,0,0,56,8
S00126612,72,28,6,0,0,33,5
S00126613,62,19,14,0,0,28,1
S00126614,129,46,18,0,0,54,11
S00126615,122,46,27,0,0,36,13
S00126616,58,30,7,0,0,17,4
S00126617,84,39,4,0,2,37,2
S00126618,142,54,6,0,0,62,20
S00126619,146,55,16,0,0,58,17
S00126620,147,55,22,0,4,61,5
S00126621,95,25,13,0,0,50,7
S00126622,84,32,10,0,0,36,6
S00126623,130,51,16,0,0,45,18
S00126624,108,37,23,0,0,41,7
S00126625,107,34,4,0,0,58,11
S00126626,105,51,16,0,0,29,9
S00126627,54,15,10,0,0,22,7
S00126628,110,27,28,0,1,43,11
S00126629,111,22,34,0,2,43,10
S00126630,66,10,16,0,5,29,6
S00126631,74,15,13,0,1,35,10
S00126632,92,23,4,1,0,53,11
S00126633,119,30,29,0,1,48,11
S00126634,66,16,7,0,2,35,6
S00126635,110,28,15,0,3,51,13
S00126636,81,22,12,0,0,36,11
S00126637,121,12,22,1,17,60,9
S00126638,102,22,26,1,3,36,14
S00126639,69,12,13,1,0,32,11
S00126640,119,24,15,0,4,69,7
S00126641,131,42,22,0,3,57,7
S00126642,163,43,26,0,3,78,13
S00126643,78,16,27,0,1,16,18
S00126644,117,36,13,0,0,55,13
S00126645,94,19,13,0,0,57,5
S00126646,98,33,30,0,1,26,8
S00126647,143,52,22,0,6,55,8
S00126648,218,85,12,0,0,59,62
S00126649,137,48,24,0,1,56,8
S00126650,114,24,34,0,3,46,7
S00126651,99,15,36,0,3,34,11
S00126652,88,8,25,0,5,30,20
S00126653,75,23,21,0,0,25,6
S00126654,97,19,25,0,1,43,9
S00126655,110,22,4,1,5,63,15
S00126656,98,23,21,1,5,42,6
S00126657,125,25,21,0,0,67,12
S00126658,93,43,12,0,0,32,6
S00126659,82,9,23,0,1,45,4
S00126660,92,26,11,0,4,46,5
S00126661,103,29,17,0,2,49,6
S00126662,85,29,23,0,0,31,2
S00126663,103,36,44,0,0,22,1
S00126664,98,42,24,0,0,27,5
S00126665,142,44,28,0,17,41,12
S00126666,189,90,28,2,10,46,13
S00126667,77,21,4,0,4,44,4
S00126668,110,25,13,0,0,70,2
S00126669,123,41,15,0,0,51,16
S00126670,67,18,6,0,0,41,2
S00126671,131,41,29,0,6,49,6
S00126672,79,29,22,0,5,20,3
S00126673,185,34,9,0,0,124,18
S00126674,63,17,5,0,0,37,4
S00126675,76,40,13,0,0,14,9
S00126676,100,34,13,0,2,34,17
S00126677,130,51,18,0,0,55,6
S00126678,130,56,16,0,0,50,8
S00126679,124,55,4,0,0,48,17
S00126680,162,97,10,0,0,51,4
S00126681,109,65,10,0,0,30,4
S00126682,123,62,13,0,0,39,9
S00126683,250,133,9,0,6,80,22
S00126684,110,42,5,0,0,41,22
S00126685,131,45,13,0,3,60,10
S00126686,113,54,9,0,3,38,9
S00126687,184,79,17,0,0,76,12
S00126688,97,40,12,0,0,36,9
S00126689,92,52,6,0,0,24,10
S00126690,126,60,8,0,0,54,4
S00126691,79,60,2,0,0,14,3
S00126692,111,65,3,0,0,39,4
S00126693,99,50,8,0,0,34,7
S00126694,134,53,10,0,0,59,12
S00126695,77,13,15,0,0,41,8
S00126696,59,9,10,0,2,33,5
S00126697,88,18,17,0,0,43,10
S00126698,67,27,3,1,6,23,7
S00126699,145,36,25,0,0,65,19
S00126700,75,37,10,0,3,19,6
S00126701,119,40,11,0,0,51,17
S00126702,104,27,11,0,0,59,7
S00126703,110,24,22,0,1,57,6
S00126704,78,25,18,0,0,27,8
S00126705,59,29,5,0,0,21,4
S00126706,84,31,0,0,1,38,14
S00126707,92,31,16,0,0,33,12
S00126708,128,44,17,0,5,52,10
S00126709,79,27,10,0,0,38,4
S00126710,123,28,20,0,2,65,8
S00126711,83,22,8,0,0,43,10
S00126712,118,28,16,0,0,67,7
S00126713,156,60,16,0,0,58,22
S00126714,163,78,10,0,5,51,19
S00126715,96,43,7,0,0,32,14
S00126716,117,53,5,0,0,52,7
S00126717,101,37,14,0,0,41,9
S00126718,120,54,10,0,0,50,6
S00126719,151,52,17,0,0,74,8
S00126720,97,47,6,0,0,41,3
S00126721,128,62,11,0,0,45,10
S00126722,136,52,13,0,0,58,13
S00126723,128,47,6,0,0,62,13
S00126724,101,50,7,0,0,42,2
S00126725,120,42,24,0,0,50,4
S00126726,160,78,23,0,0,46,13
S00126727,164,87,11,0,0,58,8
S00126728,77,32,10,0,0,35,0
S00126729,146,75,10,0,1,54,6
S00126730,151,76,7,0,0,53,15
S00126731,131,56,10,0,0,57,8
S00126732,84,39,8,0,0,25,12
S00126733,126,49,14,0,0,57,6
S00126734,114,24,12,0,0,70,8
S00126735,89,36,10,0,0,39,4
S00126736,92,26,9,0,1,46,10
S00126737,75,18,1,0,1,43,12
S00126738,113,55,8,0,0,42,8
S00126739,110,47,16,0,0,44,3
S00126740,138,59,14,0,4,48,13
S00126741,113,63,7,0,0,37,6
S00126742,108,61,5,0,0,39,3
S00126743,100,39,4,0,1,53,3
S00126744,92,39,11,0,0,31,11
S00126745,136,54,11,0,2,64,5
S00126746,73,32,4,0,0,37,0
S00126747,123,46,9,0,0,61,7
S00126748,89,53,7,0,0,26,3
S00126749,163,84,18,0,0,47,14
S00126750,125,67,18,0,0,31,9
S00126751,105,48,19,0,0,36,2
S00126752,98,50,12,0,0,31,5
S00126753,103,45,8,0,0,42,8
S00126754,106,52,14,0,0,32,8
S00126755,79,38,8,0,0,32,1
S00126756,135,92,6,0,0,32,5
S00126757,98,33,8,1,0,49,7
S00126758,96,49,4,0,0,41,2
S00126759,99,45,7,0,0,45,2
S00126760,88,38,12,0,0,36,2
S00126761,76,36,4,0,0,30,6
S00126762,77,45,4,0,0,26,2
S00126763,119,74,3,0,0,39,3
S00126764,151,77,12,0,0,46,16
S00126765,112,72,1,0,0,26,13
S00126766,139,70,4,0,1,50,14
S00126767,134,71,4,0,0,48,11
S00126768,60,24,3,0,0,28,5
S00126769,156,96,8,0,1,44,7
S00126770,111,57,10,0,0,34,10
S00126771,94,51,6,0,0,32,5
S00126772,139,71,9,0,0,44,15
S00126773,127,62,8,0,0,47,10
S00126774,139,51,7,0,0,75,6
S00126775,96,38,2,0,0,39,17
S00126776,71,42,4,0,0,21,4
S00126777,76,39,6,0,0,22,9
S00126778,73,39,7,0,0,27,0
S00126779,97,57,6,0,0,28,6
S00126780,99,67,5,0,7,13,7
S00126781,181,60,24,0,3,79,15
S00126782,148,62,13,0,0,64,9
S00126783,119,43,15,0,0,56,5
S00126784,69,38,6,0,0,20,5
S00126785,157,65,11,0,0,57,24
S00126786,124,61,16,0,2,30,15
S00126787,113,57,11,0,0,40,5
S00126788,91,50,4,0,1,31,5
S00126789,127,90,7,0,0,19,11
S00126790,120,74,11,0,0,32,3
S00126791,60,34,6,0,0,17,3
S00126792,75,45,5,0,0,17,8
S00126793,117,68,2,0,0,36,11
S00126794,154,92,15,0,1,37,9
S00126795,150,63,2,0,0,62,23
S00126796,77,54,4,0,0,17,2
S00126797,83,36,7,0,0,29,11
S00126798,147,79,17,0,0,42,9
S00126799,99,50,8,0,0,34,7
S00126800,94,64,1,0,0,23,6
S00126801,132,73,1,1,6,48,3
S00126802,76,30,3,0,0,41,2
S00126803,109,61,8,0,0,30,10
S00126804,68,37,0,0,0,24,7
S00126805,163,51,5,0,6,80,21
S00126806,81,32,2,0,1,41,5
S00126807,110,54,13,0,1,23,19
S00126808,98,59,14,0,1,19,5
S00126809,103,50,12,0,0,37,4
S00126810,100,65,3,0,0,30,2
S00126811,167,90,8,1,0,64,4
S00126812,98,51,9,0,1,31,6
S00126813,174,102,8,0,0,35,29
S00126814,119,61,5,0,0,38,15
S00126815,53,24,6,0,0,23,0
S00126816,122,49,5,0,1,51,16
S00126817,91,56,4,0,0,22,9
S00126818,141,82,10,0,0,38,11
S00126819,60,33,14,0,0,13,0
S00126820,68,42,3,0,0,18,5
S00126821,99,58,8,0,0,28,5
S00126822,94,66,8,0,0,16,4
S00126823,88,68,3,0,1,15,1
S00126824,85,52,5,0,0,20,8
S00126825,110,64,4,0,0,34,8
S00126826,103,55,5,0,0,37,6
S00126827,146,77,8,0,0,50,11
S00126828,155,79,6,0,0,59,11
S00126829,123,70,7,0,0,33,13
S00126830,81,51,5,0,0,21,4
S00126831,89,62,9,0,0,9,9
S00126832,70,29,1,0,0,30,10
S00126833,165,60,8,0,0,84,13
S00126834,100,57,5,0,0,26,12
S00126835,101,47,7,0,0,44,3
S00126836,96,52,3,0,0,36,5
S00126837,131,64,16,0,0,42,9
S00126838,70,34,4,0,0,26,6
S00126839,153,83,7,0,0,58,5
S00126840,176,75,15,0,0,61,25
S00126841,120,66,5,0,1,41,7
S00126842,115,53,10,0,0,36,16
S00126843,164,65,24,0,0,68,7
S00126844,155,55,19,0,5,66,10
S00126845,119,57,6,0,0,50,6
S00126846,86,56,8,0,0,16,6
S00126847,82,38,10,0,0,28,6
S00126848,88,42,5,0,0,32,9
S00126849,133,61,13,0,0,52,7
S00126850,114,73,15,0,0,22,4
S00126851,102,61,13,0,0,25,3
S00126852,103,44,21,0,0,38,0
S00126853,116,49,12,0,4,45,6
S00126854,71,30,3,0,0,35,3
S00126855,64,16,9,0,0,26,13
S00126856,127,45,20,0,4,43,15
S00126857,124,58,12,0,0,42,12
S00126858,56,26,3,0,0,15,12
S00126859,126,55,8,0,0,48,15
S00126860,136,82,10,0,0,33,11
S00126861,81,46,6,0,0,22,7
S00126862,118,60,13,0,0,34,11
S00126863,107,51,15,0,6,27,8
S00126864,188,100,18,0,5,53,12
S00126865,85,48,7,0,0,26,4
S00126866,82,46,7,0,5,18,6
S00126867,126,77,1,0,1,38,9
S00126868,113,40,10,0,2,53,8
S00126869,91,44,3,0,0,37,7
S00126870,121,52,9,0,0,52,8
S00126871,110,46,3,0,0,52,9
S00126872,127,54,3,0,0,62,8
S00126873,125,85,3,0,0,33,4
S00126874,111,65,4,0,0,36,6
S00126875,147,73,16,0,0,53,5
S00126876,87,31,3,0,0,47,6
S00126877,64,30,4,0,0,25,5
S00126878,133,96,6,0,0,26,5
S00126879,118,91,2,0,0,12,13
S00126880,128,84,4,0,0,30,10
S00126881,120,67,4,0,0,37,12
S00126882,132,55,9,0,0,61,7
S00126883,108,49,13,0,0,42,4
S00126884,124,64,10,0,0,43,7
S00126885,80,47,7,0,0,24,2
S00126886,78,51,1,0,0,19,7
S00126887,113,60,2,0,0,49,2
S00126888,80,40,17,0,0,22,1
S00126889,103,34,3,0,0,56,10
S00126890,93,46,6,0,0,34,7
S00126891,82,31,6,0,0,36,9
S00126892,162,45,20,0,0,88,9
S00126893,115,37,30,0,0,42,6
S00126894,90,52,6,0,0,27,5
S00126895,99,55,4,0,1,38,1
S00126896,156,45,29,0,0,74,8
S00126897,102,40,8,0,0,41,13
S00126898,157,67,13,0,0,64,13
S00126899,118,59,4,0,1,51,3
S00126900,110,47,8,0,0,42,13
S00126901,112,41,9,0,1,53,8
S00126902,93,59,5,0,0,26,3
S00126903,94,60,7,0,0,19,8
S00126904,124,51,22,0,0,39,12
S00126905,83,46,5,0,0,24,8
S00126906,170,92,5,0,0,50,23
S00126907,128,72,3,0,0,50,3
S00126908,136,54,14,0,0,57,11
S00126909,93,32,17,0,0,37,7
S00126910,130,68,15,0,0,41,6
S00126911,94,44,1,0,0,39,10
S00126912,146,66,5,0,2,51,22
S00126913,160,62,18,0,3,58,19
S00126914,66,46,7,0,0,12,1
S00126915,77,39,0,0,1,25,12
S00126916,80,37,6,0,0,28,9
S00126917,101,50,1,0,0,38,12
S00126918,97,54,11,0,0,26,6
S00126919,165,89,12,0,0,34,30
S00126920,79,51,3,0,0,18,7
S00126921,93,51,7,1,0,24,10
S00126922,149,103,5,0,0,30,11
S00126923,146,90,9,0,0,35,12
S00126924,79,42,3,1,0,28,5
S00126925,169,69,7,0,0,81,12
S00126926,64,35,4,0,0,21,4
S00126927,96,75,2,0,0,16,3
S00126928,84,55,4,0,0,18,7
S00126929,93,57,1,0,0,33,2
S00126930,133,62,18,0,0,41,12
S00126931,110,59,6,1,1,29,14
S00126932,156,67,14,0,0,64,11
S00126933,140,84,5,0,0,48,3
S00126934,66,33,3,0,0,25,5
S00126935,116,52,19,0,0,34,11
S00126936,128,64,5,1,0,46,12
S00126937,105,49,4,0,0,45,7
S00126938,100,42,18,0,0,36,4
S00126939,105,47,5,0,0,46,7
S00126940,100,45,10,0,0,34,11
S00126941,82,39,5,0,0,35,3
S00126942,108,75,0,1,0,27,5
S00126943,66,22,4,0,8,28,4
S00126944,78,24,13,0,1,38,2
S00126945,115,49,22,0,0,38,6
S00126946,122,44,16,0,0,48,14
S00126947,95,32,13,0,0,41,9
S00126948,105,47,7,0,6,40,5
S00126949,115,53,11,0,7,36,8
S00126950,81,37,2,0,0,36,6
S00126951,139,69,9,0,0,56,5
S00126952,166,89,21,0,0,46,10
S00126953,99,61,0,0,0,33,5
S00126954,130,50,16,0,0,58,6
S00126955,143,32,47,1,0,51,12
S00126956,97,43,9,0,0,37,8
S00126957,115,54,16,0,3,30,12
S00126958,123,66,9,0,0,39,9
S00126959,80,41,4,0,0,31,4
S00126960,146,68,18,0,0,55,5
S00126961,151,58,18,0,0,68,7
S00126962,90,42,4,0,0,39,5
S00126963,128,67,8,0,0,38,15
S00126964,139,52,14,0,0,61,12
S00126965,89,50,4,0,0,23,12
S00126966,124,49,10,0,0,59,6
S00126967,139,57,14,0,0,57,11
S00126968,88,51,6,0,0,28,3
S00126969,99,43,5,0,0,48,3
S00126970,120,39,32,0,0,46,3
S00126971,136,49,18,0,0,56,13
S00126972,98,42,6,0,0,44,6
S00126973,147,68,15,0,2,56,6
S00126974,131,57,15,0,0,42,17
S00126975,53,27,2,0,0,22,2
S00126976,148,83,10,0,0,51,4
S00126977,164,73,19,0,0,65,7
S00126978,135,46,8,0,0,63,18
S00126979,134,64,0,0,0,57,13
S00126980,148,80,13,1,0,47,7
S00126981,125,80,4,0,0,38,3
S00126982,106,72,5,0,0,22,7
S00126983,148,82,16,0,0,44,6
S00126984,113,55,7,0,2,46,3
S00126985,136,50,10,0,0,61,15
S00126986,63,38,2,0,0,20,3
S00126987,108,65,6,0,0,26,11
S00126988,121,75,8,0,0,31,7
S00126989,191,90,15,0,0,74,12
S00126990,85,47,2,0,0,26,10
S00126991,107,50,8,0,0,45,4
S00126992,139,64,16,0,0,52,7
S00126993,86,46,6,0,0,25,9
S00126994,90,49,11,0,0,26,4
S00126995,127,60,10,0,0,41,16
S00126996,131,59,24,0,1,35,12
S00126997,129,33,24,1,15,43,13
S00126998,170,42,30,1,0,83,14
S00126999,131,66,11,0,0,35,19
S00127000,129,57,16,0,0,47,9
S00127001,162,47,13,0,0,90,12
S00127002,137,43,15,0,0,67,12
S00127003,116,61,5,0,0,47,3
S00127004,166,87,24,0,0,47,8
S00127005,123,67,9,0,0,38,9
S00127006,140,70,7,0,0,49,14
S00127007,85,42,3,0,0,24,16
S00127008,173,103,9,0,0,46,15
S00127009,111,66,0,0,1,34,10
S00127010,62,22,9,0,0,30,1
S00127011,136,89,10,0,0,32,5
S00127012,63,18,4,0,2,39,0
S00127013,162,71,20,0,1,55,15
S00127014,90,36,9,0,0,41,4
S00127015,53,28,0,0,0,25,0
S00127016,122,43,8,2,0,59,10
S00127017,54,33,0,0,0,15,6
S00127018,97,41,13,1,4,26,12
S00127019,155,89,11,0,0,49,6
S00127020,81,38,4,1,0,33,5
S00127021,105,62,5,0,0,32,6
S00127022,87,39,4,0,0,40,4
S00127023,71,39,3,0,0,24,5
S00127024,95,35,14,0,5,35,6
S00127025,63,39,1,0,0,20,3
S00127026,136,60,11,0,6,53,6
S00127027,59,23,5,0,0,30,1
S00127028,83,50,7,0,0,18,8
S00127029,103,44,3,0,0,49,7
S00127030,86,36,2,0,0,33,15
S00127031,123,61,9,0,0,46,7
S00127032,69,32,9,0,0,25,3
S00127033,104,46,6,0,0,43,9
S00127034,104,71,4,0,0,22,7
S00127035,154,78,19,0,0,42,15
S00127036,197,92,32,0,0,62,11
S00127037,121,69,10,0,0,34,8
S00127038,133,62,13,4,0,48,6
S00127039,270,54,16,0,0,52,148
S00127040,99,58,8,0,0,22,11
S00127041,118,56,10,0,1,42,9
S00127042,512,184,45,0,7,218,58
S00127043,175,73,11,0,0,80,11
S00127044,109,61,1,0,0,34,13
S00127045,119,51,3,0,0,51,14
S00127046,86,56,3,0,0,20,7
S00127047,86,37,5,0,1,41,2
S00127048,55,28,1,0,0,23,3
S00127049,67,24,10,0,0,33,0
S00127050,176,76,14,1,0,76,9
S00127051,119,37,17,0,0,64,1
S00127052,117,64,8,0,0,31,14
S00127053,68,26,5,0,0,28,9
S00127054,80,29,3,0,0,43,5
S00127055,117,67,4,0,0,38,8
S00127056,219,71,35,1,1,85,26
S00127057,165,27,22,0,0,108,8
S00127058,103,45,11,0,0,34,13
S00127059,71,37,3,0,0,26,5
S00127060,113,59,8,0,0,39,7
S00127061,187,96,19,0,5,53,14
S00127062,103,54,2,0,0,40,7
S00127063,143,64,11,0,0,57,11
S00127064,117,73,2,0,0,31,11
S00127065,90,49,6,0,0,31,4
S00127066,130,61,14,0,0,43,12
S00127067,104,51,5,0,0,40,8
S00127068,68,40,5,0,0,16,7
S00127069,64,35,5,0,0,20,4
S00127070,117,45,2,0,0,52,18
S00127071,99,50,3,1,0,34,11
S00127072,148,87,10,0,0,47,4
S00127073,73,27,3,0,0,38,5
S00127074,69,34,6,0,0,7,22
S00127075,95,47,0,0,0,39,9
S00127076,89,46,1,0,0,35,7
S00127077,68,30,6,0,0,31,1
S00127078,58,32,4,0,0,15,7
S00127079,110,67,6,0,0,31,6
