output_area,total,house,flat,caravan,shared
60RF001730,198,186,12,0,0
60RF001731,96,87,9,0,0
60RF001732,123,112,11,0,0
60RF001733,134,123,11,0,0
60RF001734,144,139,5,0,0
60RF001735,195,129,66,0,0
60RF001736,91,66,25,0,0
60RF001737,124,55,69,0,0
60RF001738,75,36,39,0,0
60RF001739,123,120,3,0,0
60RF001740,115,115,0,0,0
60RF001741,94,92,2,0,0
60RF001742,180,165,15,0,0
60RF001743,84,4,80,0,0
60RF001744,176,143,33,0,0
60RF001745,111,68,43,0,0
60RF001746,109,25,84,0,0
60RF001747,106,46,60,0,0
60RF001748,165,122,43,0,0
60RF001749,119,106,13,0,0
60RF001750,107,104,3,0,0
60RF001751,78,40,38,0,0
60RF001752,178,173,5,0,0
60RF001753,163,76,87,0,0
60RF001754,172,48,124,0,0
60RF001755,111,57,54,0,0
60RF001756,148,106,42,0,0
60RF001757,111,101,10,0,0
60RF001758,171,148,23,0,0
60RF001759,187,141,46,0,0
60RF001760,115,115,0,0,0
60RF001761,126,126,0,0,0
60RF001762,122,122,0,0,0
60RF001763,124,122,2,0,0
60RF001764,116,116,0,0,0
60RF001765,106,106,0,0,0
60RF001766,100,54,46,0,0
60RF001767,188,188,0,0,0
60RF001768,83,37,46,0,0
60RF001769,191,88,103,0,0
60RF001770,85,52,33,0,0
60RF001771,131,131,0,0,0
60RF001772,93,66,27,0,0
60RF001773,103,95,8,0,0
60RF001774,146,50,93,0,3
60RF001775,66,20,46,0,0
60RF001776,94,93,1,0,0
60RF001777,126,96,30,0,0
60RF001778,100,92,8,0,0
60RF001779,90,45,45,0,0
60RF001780,163,77,86,0,0
60RF001781,100,4,96,0,0
60RF001782,124,120,4,0,0
60RF001783,170,163,7,0,0
60RF001784,104,87,17,0,0
60RF001785,112,112,0,0,0
60RF001786,147,53,94,0,0
60RF001787,135,78,57,0,0
60RF001788,124,81,43,0,0
60RF001789,114,56,58,0,0
60RF001790,104,62,42,0,0
60RF001791,151,107,44,0,0
60RF001792,166,59,107,0,0
60RF001793,166,36,130,0,0
60RF001794,127,44,83,0,0
60RF001795,113,43,70,0,0
60RF001796,87,25,62,0,0
60RF001797,100,36,64,0,0
60RF001798,58,1,57,0,0
60RF001799,86,31,55,0,0
60RF001800,135,135,0,0,0
60RF001801,119,104,15,0,0
60RF001802,124,121,3,0,0
60RF001803,123,112,11,0,0
60RF001804,119,119,0,0,0
60RF001805,107,25,82,0,0
60RF001806,115,71,44,0,0
60RF001807,88,0,88,0,0
60RF001808,53,0,53,0,0
60RF001809,100,70,30,0,0
60RF001810,108,48,60,0,0
60RF001811,56,7,49,0,0
60RF001812,107,91,16,0,0
60RF001813,88,72,16,0,0
60RF001814,145,125,20,0,0
60RF001815,87,87,0,0,0
60RF001816,166,115,51,0,0
60RF001817,110,40,70,0,0
60RF001818,110,90,20,0,0
60RF001819,124,100,24,0,0
60RF001820,106,100,6,0,0
60RF001821,109,76,33,0,0
60RF001822,139,139,0,0,0
60RF001823,106,94,12,0,0
60RF001824,115,65,50,0,0
60RF001825,95,83,12,0,0
60RF001826,101,94,7,0,0
60RF001827,103,82,21,0,0
60RF001828,170,152,18,0,0
60RF001829,131,28,103,0,0
60RF001830,86,58,28,0,0
60RF001831,163,99,62,0,2
60RF001832,112,78,34,0,0
60RF001833,89,89,0,0,0
60RF001834,130,52,75,0,3
60RF001835,95,4,91,0,0
60RF001836,85,11,74,0,0
60RF001837,99,99,0,0,0
60RF001838,151,144,7,0,0
60RF001839,105,100,5,0,0
60RF001840,138,138,0,0,0
60RF001841,128,126,2,0,0
60RF001842,175,121,54,0,0
60RF001843,128,126,2,0,0
60RF001844,87,75,12,0,0
60RF001845,118,94,24,0,0
60RF001846,103,62,41,0,0
60RF001847,114,93,21,0,0
60RF001848,85,56,29,0,0
60RF001849,94,72,22,0,0
60RF001850,159,88,71,0,0
60RF001851,155,151,4,0,0
60RF001852,157,148,9,0,0
60RF001853,81,44,37,0,0
60RF001854,79,27,52,0,0
60RF001855,161,161,0,0,0
60RF001856,71,24,47,0,0
60RF001857,132,131,1,0,0
60RF001858,122,47,75,0,0
60RF001859,60,12,48,0,0
60RF001860,132,92,40,0,0
60RF001861,111,80,31,0,0
60RF001862,131,88,43,0,0
60RF001863,146,108,38,0,0
60RF001864,65,17,48,0,0
60RF001865,140,140,0,0,0
60RF001866,138,138,0,0,0
60RF001867,171,171,0,0,0
60RF001868,117,115,2,0,0
60RF001869,136,73,63,0,0
60RF001870,98,53,45,0,0
60RF001871,175,160,15,0,0
60RF001872,167,167,0,0,0
60RF001873,175,175,0,0,0
60RF001874,141,141,0,0,0
60RF001875,179,179,0,0,0
60RF001876,148,147,1,0,0
60RF001877,111,108,3,0,0
60RF001878,123,123,0,0,0
60RF001879,92,92,0,0,0
60RF001880,79,74,5,0,0
60RF001881,104,98,6,0,0
60RF001882,85,56,29,0,0
60RF001883,91,87,4,0,0
60RF001884,90,87,2,1,0
60RF001885,120,115,5,0,0
60RF001886,191,182,9,0,0
60RF001887,146,141,5,0,0
60RF001888,100,98,2,0,0
60RF001889,198,194,4,0,0
60RF001890,141,135,6,0,0
60RF001891,107,102,5,0,0
60RF001892,139,135,4,0,0
60RF001893,86,85,1,0,0
60RF001894,80,78,2,0,0
60RF001895,118,118,0,0,0
60RF001896,139,137,2,0,0
60RF001897,155,110,45,0,0
60RF001898,147,135,12,0,0
60RF001899,133,8,125,0,0
60RF001900,105,21,84,0,0
60RF001901,138,23,115,0,0
60RF001902,104,19,85,0,0
60RF001903,163,133,30,0,0
60RF001904,84,3,81,0,0
60RF001905,93,4,89,0,0
60RF001906,154,86,68,0,0
60RF001907,70,13,57,0,0
60RF001908,166,126,40,0,0
60RF001909,97,66,31,0,0
60RF001910,88,88,0,0,0
60RF001911,106,104,2,0,0
60RF001912,107,104,3,0,0
60RF001913,133,131,2,0,0
60RF001914,94,92,2,0,0
60RF001915,131,124,7,0,0
60RF001916,137,132,5,0,0
60RF001917,126,125,1,0,0
60RF001918,114,99,15,0,0
60RF001919,125,89,36,0,0
60RF001920,194,173,21,0,0
60RF001921,150,144,6,0,0
60RF001922,167,162,5,0,0
60RF001923,147,144,3,0,0
60RF001924,128,128,0,0,0
60RF001925,136,117,19,0,0
60RF001926,106,86,20,0,0
60RF001927,92,28,64,0,0
60RF001928,112,112,0,0,0
60RF001929,106,106,0,0,0
60RF001930,83,62,21,0,0
60RF001931,151,150,1,0,0
60RF001932,123,122,0,1,0
60RF001933,63,63,0,0,0
60RF001934,72,72,0,0,0
60RF001935,148,144,0,4,0
60RF001936,74,74,0,0,0
60RF001937,75,67,8,0,0
60RF001938,105,101,4,0,0
60RF001939,127,103,20,0,4
60RF001940,117,117,0,0,0
60RF001941,66,49,17,0,0
60RF001942,93,84,9,0,0
60RF001943,93,93,0,0,0
60RF001944,75,74,1,0,0
60RF001945,99,46,53,0,0
60RF001946,57,57,0,0,0
60RF001947,58,3,55,0,0
60RF001948,114,88,26,0,0
60RF001949,193,193,0,0,0
60RF001950,127,59,68,0,0
60RF001951,160,160,0,0,0
60RF001952,52,52,0,0,0
60RF001953,111,83,28,0,0
60RF001954,67,67,0,0,0
60RF001955,235,235,0,0,0
60RF001956,58,57,1,0,0
60RF001957,69,25,44,0,0
60RF001958,57,57,0,0,0
60RF001959,110,103,7,0,0
60RF001960,170,170,0,0,0
60RF001961,82,78,4,0,0
60RF001962,51,45,6,0,0
60RF001963,85,85,0,0,0
60RF001964,109,50,59,0,0
60RF001965,56,54,2,0,0
60RF001966,118,40,78,0,0
60RF001967,184,182,2,0,0
60RF001968,132,132,0,0,0
60RF001969,129,127,2,0,0
60RF001970,88,88,0,0,0
60RF001971,137,125,12,0,0
60RF001972,76,76,0,0,0
60RF001973,125,43,82,0,0
60RF001974,110,91,19,0,0
60RF001975,138,138,0,0,0
60RF001976,80,7,73,0,0
60RF001977,73,62,11,0,0
60RF001978,136,136,0,0,0
60RF001979,75,75,0,0,0
60RF001980,103,71,32,0,0
60RF001981,105,104,1,0,0
60RF001982,97,97,0,0,0
60RF001983,78,9,69,0,0
60RF001984,88,88,0,0,0
60RF001985,76,76,0,0,0
60RF001986,97,97,0,0,0
60RF001987,103,99,4,0,0
60RF001988,105,104,1,0,0
60RF001989,121,11,110,0,0
60RF001990,66,19,47,0,0
60RF001991,79,35,44,0,0
60RF001992,73,40,33,0,0
60RF001993,87,2,85,0,0
60RF001994,66,62,4,0,0
60RF001995,137,137,0,0,0
60RF001996,127,127,0,0,0
60RF001997,97,76,21,0,0
60RF001998,116,106,10,0,0
60RF001999,73,73,0,0,0
60RF002000,116,90,26,0,0
60RF002001,146,139,7,0,0
60RF002002,182,178,2,2,0
60RF002003,248,248,0,0,0
60RF002004,114,99,15,0,0
60RF002005,118,118,0,0,0
60RF002006,138,119,19,0,0
60RF002007,175,159,14,2,0
60RF002008,104,102,2,0,0
60RF002009,129,124,5,0,0
60RF002010,132,130,2,0,0
60RF002011,101,101,0,0,0
60RF002012,121,60,61,0,0
60RF002013,149,149,0,0,0
60RF002014,146,114,32,0,0
60RF002015,87,67,20,0,0
60RF002016,71,42,29,0,0
60RF002017,95,95,0,0,0
60RF002018,126,124,2,0,0
60RF002019,92,79,13,0,0
60RF002020,52,32,20,0,0
60RF002021,135,133,2,0,0
60RF002022,63,62,1,0,0
60RF002023,155,122,33,0,0
60RF002024,107,107,0,0,0
60RF002025,71,66,5,0,0
60RF002026,143,127,16,0,0
60RF002027,89,87,2,0,0
60RF002028,91,89,2,0,0
60RF002029,81,81,0,0,0
60RF002030,60,47,13,0,0
60RF002031,123,54,69,0,0
60RF002032,83,51,32,0,0
60RF002033,139,113,26,0,0
60RF002034,76,60,16,0,0
60RF002035,73,71,2,0,0
60RF002036,91,89,2,0,0
60RF002037,96,76,20,0,0
60RF002038,119,117,2,0,0
60RF002039,59,58,1,0,0
60RF002040,184,180,4,0,0
60RF002041,70,67,3,0,0
60RF002042,56,56,0,0,0
60RF002043,131,126,5,0,0
60RF002044,123,58,65,0,0
60RF002045,58,29,29,0,0
60RF002046,119,99,20,0,0
60RF002047,118,118,0,0,0
60RF002048,104,73,27,4,0
60RF002049,63,61,2,0,0
60RF002050,63,27,36,0,0
60RF002051,99,92,7,0,0
60RF002052,72,58,14,0,0
60RF002053,109,105,4,0,0
60RF002054,102,102,0,0,0
60RF002055,132,132,0,0,0
60RF002056,150,150,0,0,0
60RF002057,71,71,0,0,0
60RF002058,268,264,4,0,0
60RF002059,164,97,67,0,0
60RF002060,68,23,45,0,0
60RF002061,78,78,0,0,0
60RF002062,130,124,0,6,0
60RF002063,92,77,15,0,0
60RF002064,95,95,0,0,0
60RF002065,107,91,16,0,0
60RF002066,71,71,0,0,0
60RF002067,156,155,0,1,0
60RF002068,98,93,5,0,0
60RF002069,108,94,14,0,0
60RF002070,53,1,52,0,0
60RF002071,123,42,81,0,0
60RF002072,50,26,24,0,0
60RF002073,57,8,49,0,0
60RF002074,86,21,65,0,0
60RF002075,127,113,14,0,0
60RF002076,83,82,0,1,0
60RF002077,83,79,4,0,0
60RF002078,120,116,4,0,0
60RF002079,83,80,3,0,0
60RF002080,206,196,10,0,0
60RF002081,90,1,89,0,0
60RF002082,63,1,62,0,0
60RF002083,73,5,68,0,0
60RF002084,65,1,64,0,0
60RF002085,129,129,0,0,0
60RF002086,68,27,41,0,0
60RF002087,88,88,0,0,0
60RF002088,103,27,76,0,0
60RF002089,89,75,14,0,0
60RF002090,106,51,55,0,0
60RF002091,84,47,37,0,0
60RF002092,107,39,68,0,0
60RF002093,119,55,64,0,0
60RF002094,70,0,70,0,0
60RF002095,63,0,63,0,0
60RF002096,58,0,58,0,0
60RF002097,83,4,79,0,0
60RF002098,51,38,13,0,0
60RF002099,107,75,32,0,0
60RF002100,103,84,19,0,0
60RF002101,62,62,0,0,0
60RF002102,114,0,114,0,0
60RF002103,80,80,0,0,0
60RF002104,118,10,108,0,0
60RF002105,98,92,6,0,0
60RF002106,100,41,59,0,0
60RF002107,59,1,58,0,0
60RF002108,50,2,48,0,0
60RF002109,67,65,2,0,0
60RF002110,132,118,14,0,0
60RF002111,109,109,0,0,0
60RF002112,179,174,5,0,0
60RF002113,68,67,1,0,0
60RF002114,120,49,71,0,0
60RF002115,121,112,7,0,2
60RF002116,79,79,0,0,0
60RF002117,201,198,3,0,0
60RF002118,58,49,9,0,0
60RF002119,127,99,28,0,0
60RF002120,89,81,8,0,0
60RF002121,94,20,74,0,0
60RF002122,64,2,62,0,0
60RF002123,62,50,12,0,0
60RF002124,92,6,86,0,0
60RF002125,133,123,10,0,0
60RF002126,123,101,22,0,0
60RF002127,138,135,3,0,0
60RF002128,108,103,0,5,0
60RF002129,140,98,42,0,0
60RF002130,196,189,3,4,0
60RF002131,133,133,0,0,0
60RF002132,136,136,0,0,0
60RF002133,123,120,3,0,0
60RF002134,102,98,2,2,0
60RF002135,132,126,4,2,0
60RF002136,156,155,1,0,0
60RF002137,98,95,3,0,0
60RF002138,143,143,0,0,0
60RF002139,115,115,0,0,0
60RF002140,181,163,16,2,0
60RF002141,99,86,13,0,0
60RF002142,126,121,5,0,0
60RF002143,93,93,0,0,0
60RF002144,99,97,2,0,0
60RF002145,110,110,0,0,0
60RF002146,122,122,0,0,0
60RF002147,112,109,3,0,0
60RF002148,110,108,2,0,0
60RF002149,179,139,40,0,0
60RF002150,144,144,0,0,0
60RF002151,173,168,5,0,0
60RF002152,262,237,25,0,0
60RF002153,89,59,30,0,0
60RF002154,138,132,6,0,0
60RF002155,94,45,49,0,0
60RF002156,67,51,16,0,0
60RF002157,118,114,2,2,0
60RF002158,68,35,33,0,0
60RF002159,88,85,3,0,0
60RF002160,61,40,21,0,0
60RF002161,126,54,72,0,0
60RF002162,68,39,29,0,0
60RF002163,83,37,46,0,0
60RF002164,86,77,9,0,0
60RF002165,99,84,15,0,0
60RF002166,152,112,40,0,0
60RF002167,156,154,2,0,0
60RF002168,92,88,4,0,0
60RF002169,231,231,0,0,0
60RF002170,150,120,30,0,0
60RF002171,91,91,0,0,0
60RF002172,153,109,44,0,0
60RF002173,62,24,38,0,0
60RF002174,68,20,48,0,0
60RF002175,107,54,53,0,0
60RF002176,86,86,0,0,0
60RF002177,184,184,0,0,0
60RF002178,189,185,4,0,0
60RF002179,136,132,4,0,0
60RF002180,109,101,8,0,0
60RF002181,115,18,97,0,0
60RF002182,42,29,13,0,0
60RF002183,166,166,0,0,0
60RF002184,135,112,23,0,0
60RF002185,141,141,0,0,0
60RF002186,203,201,2,0,0
60RF002187,195,195,0,0,0
60RF002188,159,159,0,0,0
60RF002189,134,134,0,0,0
60RF002190,150,86,64,0,0
60RF002191,84,56,28,0,0
60RF002192,120,119,1,0,0
60RF002193,85,37,48,0,0
60RF002194,51,50,1,0,0
60RF002195,182,182,0,0,0
60RF002196,104,101,3,0,0
60RF002197,96,89,7,0,0
60RF002198,150,150,0,0,0
60RF002199,100,92,8,0,0
60RF002200,96,77,18,1,0
60RF002201,140,92,46,2,0
60RF002202,70,65,5,0,0
60RF002203,284,276,8,0,0
60RF002204,140,107,33,0,0
60RF002205,77,73,4,0,0
60RF002206,197,186,11,0,0
60RF002207,77,23,54,0,0
60RF002208,86,28,58,0,0
60RF002209,159,158,1,0,0
60RF002210,112,82,30,0,0
60RF002211,62,55,7,0,0
60RF002212,122,114,8,0,0
60RF002213,59,50,9,0,0
60RF002214,108,103,5,0,0
60RF002215,90,85,5,0,0
60RF002216,101,98,3,0,0
60RF002217,114,90,24,0,0
60RF002218,54,54,0,0,0
60RF002219,91,88,3,0,0
60RF002220,99,78,21,0,0
60RF002221,278,278,0,0,0
60RF002222,202,202,0,0,0
60RF002223,146,143,3,0,0
60RF002224,102,102,0,0,0
60RF002225,71,71,0,0,0
60RF002226,160,160,0,0,0
60RF002227,70,63,7,0,0
60RF002228,104,82,22,0,0
60RF002229,117,115,2,0,0
60RF002230,163,162,1,0,0
60RF002231,164,164,0,0,0
60RF002232,95,26,69,0,0
60RF002233,120,74,46,0,0
60RF002234,156,156,0,0,0
60RF002235,160,160,0,0,0
60RF002236,171,164,7,0,0
60RF002237,157,157,0,0,0
60RF002238,182,182,0,0,0
60RF002239,162,129,33,0,0
60RF002240,159,142,17,0,0
60RF002241,168,168,0,0,0
60RF002242,252,215,37,0,0
60RF002243,74,71,3,0,0
60RF002244,109,78,31,0,0
60RF002245,87,62,25,0,0
60RF002246,65,2,63,0,0
60RF002247,65,41,24,0,0
60RF002248,121,87,34,0,0
60RF002249,129,122,7,0,0
60RF002250,164,145,16,3,0
60RF002251,123,77,46,0,0
60RF002252,97,95,2,0,0
60RF002253,66,2,64,0,0
60RF002254,91,1,90,0,0
60RF002255,83,1,82,0,0
60RF002256,86,86,0,0,0
60RF002257,147,146,1,0,0
60RF002258,112,94,18,0,0
60RF002259,100,100,0,0,0
60RF002260,164,164,0,0,0
60RF002261,52,48,4,0,0
60RF002262,189,105,84,0,0
60RF002263,212,181,31,0,0
60RF002264,73,73,0,0,0
60RF002265,121,52,69,0,0
60RF002266,118,15,103,0,0
60RF002267,62,2,60,0,0
60RF002268,92,55,37,0,0
60RF002269,150,71,79,0,0
60RF002270,103,26,77,0,0
60RF002271,190,137,53,0,0
60RF002272,66,27,39,0,0
60RF002273,105,88,17,0,0
60RF002274,220,216,4,0,0
60RF002275,176,174,2,0,0
60RF002276,164,164,0,0,0
60RF002277,61,59,2,0,0
60RF002278,193,193,0,0,0
60RF002279,180,180,0,0,0
60RF002280,197,197,0,0,0
60RF002281,172,172,0,0,0
60RF002282,140,138,2,0,0
60RF002283,101,101,0,0,0
60RF002284,149,149,0,0,0
60RF002285,148,145,3,0,0
60RF002286,219,213,6,0,0
60RF002287,71,71,0,0,0
60RF002288,158,156,2,0,0
60RF002289,87,87,0,0,0
60RF002290,145,145,0,0,0
60RF002291,201,201,0,0,0
60RF002292,133,133,0,0,0
60RF002293,122,115,7,0,0
60RF002294,231,222,9,0,0
60RF002295,117,100,17,0,0
60RF002296,83,75,8,0,0
60RF002297,122,112,10,0,0
60RF002298,75,74,1,0,0
60RF002299,214,213,1,0,0
60RF002300,169,169,0,0,0
60RF002301,151,147,4,0,0
60RF002302,158,150,8,0,0
60RF002303,120,120,0,0,0
60RF002304,165,165,0,0,0
60RF002305,153,148,5,0,0
60RF002306,139,139,0,0,0
60RF002307,173,173,0,0,0
60RF002308,165,165,0,0,0
60RF002309,171,169,2,0,0
60RF002310,144,144,0,0,0
60RF002311,304,225,78,1,0
60RF002312,160,131,29,0,0
60RF002313,111,109,2,0,0
60RF002314,133,133,0,0,0
60RF002315,130,130,0,0,0
60RF002316,180,153,27,0,0
60RF002317,130,125,5,0,0
60RF002318,65,21,44,0,0
60RF002319,146,146,0,0,0
60RF002320,185,185,0,0,0
60RF002321,157,157,0,0,0
60RF002322,124,122,2,0,0
60RF002323,73,73,0,0,0
60RF002324,176,129,47,0,0
60RF002325,90,74,16,0,0
60RF002326,112,74,38,0,0
60RF002327,91,56,35,0,0
60RF002328,175,171,4,0,0
60RF002329,59,57,2,0,0
60RF002330,322,305,17,0,0
60RF002331,142,141,1,0,0
60RF002332,113,61,52,0,0
60RF002333,257,241,16,0,0
60RF002334,77,77,0,0,0
60RF002335,124,109,15,0,0
60RF002336,141,112,29,0,0
60RF002337,90,17,73,0,0
60RF002338,50,44,6,0,0
60RF002339,118,113,5,0,0
60RF002340,89,83,6,0,0
60RF002341,173,173,0,0,0
60RF002342,90,64,26,0,0
60RF002343,92,90,2,0,0
60RF002344,134,117,17,0,0
60RF002345,108,78,30,0,0
60RF002346,133,133,0,0,0
60RF002347,91,78,13,0,0
60RF002348,176,90,86,0,0
60RF002349,129,101,28,0,0
60RF002350,131,29,102,0,0
60RF002351,77,40,37,0,0
60RF002352,68,25,43,0,0
60RF002353,122,54,68,0,0
60RF002354,154,71,83,0,0
60RF002355,74,64,10,0,0
60RF002356,87,28,59,0,0
60RF002357,96,47,49,0,0
60RF002358,189,83,106,0,0
60RF002359,202,96,106,0,0
60RF002360,107,107,0,0,0
60RF002361,91,0,91,0,0
60RF002362,50,2,48,0,0
60RF002363,67,18,49,0,0
60RF002364,150,21,129,0,0
60RF002365,57,57,0,0,0
60RF002366,195,187,8,0,0
60RF002367,99,77,22,0,0
60RF002368,62,23,39,0,0
60RF002369,155,15,140,0,0
60RF002370,235,203,32,0,0
60RF002371,108,99,9,0,0
60RF002372,201,159,42,0,0
60RF002373,145,93,52,0,0
60RF002374,105,105,0,0,0
60RF002375,144,131,13,0,0
60RF002376,124,116,8,0,0
60RF002377,116,116,0,0,0
60RF002378,150,150,0,0,0
60RF002379,83,59,24,0,0
60RF002380,207,161,46,0,0
60RF002381,115,57,58,0,0
60RF002382,84,71,13,0,0
60RF002383,156,156,0,0,0
60RF002384,133,49,84,0,0
60RF002385,70,40,30,0,0
60RF002386,94,56,38,0,0
60RF002387,95,38,57,0,0
60RF002388,124,3,121,0,0
60RF002389,133,2,131,0,0
60RF002390,51,15,36,0,0
60RF002391,90,13,77,0,0
60RF002392,128,128,0,0,0
60RF002393,119,116,3,0,0
60RF002394,148,112,36,0,0
60RF002395,189,189,0,0,0
60RF002396,59,3,56,0,0
60RF002397,125,125,0,0,0
60RF002398,145,1,144,0,0
60RF002399,73,10,63,0,0
60RF002400,98,86,12,0,0
60RF002401,61,10,51,0,0
60RF002402,99,91,8,0,0
60RF002403,89,89,0,0,0
60RF002404,98,82,16,0,0
60RF002405,241,234,7,0,0
60RF002406,112,101,11,0,0
60RF002407,103,47,56,0,0
60RF002408,72,27,45,0,0
60RF002409,55,6,49,0,0
60RF002410,73,34,39,0,0
60RF002411,171,127,44,0,0
60RF002412,83,43,40,0,0
60RF002413,254,248,6,0,0
60RF002414,251,220,31,0,0
60RF002415,143,139,4,0,0
60RF002416,61,42,19,0,0
60RF002417,153,152,1,0,0
60RF002418,161,161,0,0,0
60RF002419,146,146,0,0,0
60RF002420,206,201,5,0,0
60RF002421,151,151,0,0,0
60RF002422,137,133,4,0,0
60RF002423,133,132,1,0,0
60RF002424,166,162,4,0,0
60RF002425,186,186,0,0,0
60RF002426,71,71,0,0,0
60RF002427,122,120,2,0,0
60RF002428,94,88,6,0,0
60RF002429,121,7,114,0,0
60RF002430,187,187,0,0,0
60RF002431,237,237,0,0,0
60RF002432,195,195,0,0,0
60RF002433,177,170,7,0,0
60RF002434,152,152,0,0,0
60RF002435,146,146,0,0,0
60RF002436,129,129,0,0,0
60RF002437,120,117,3,0,0
60RF002438,147,147,0,0,0
60RF002439,205,205,0,0,0
60RF002440,188,188,0,0,0
60RF002441,68,66,2,0,0
60RF002442,178,178,0,0,0
60RF002443,113,66,47,0,0
60RF002444,74,61,13,0,0
60RG000001,121,115,1,5,0
60RG000002,81,76,2,3,0
60RG000003,87,77,10,0,0
60RG000004,59,52,7,0,0
60RG000005,77,69,8,0,0
60RG000006,109,109,0,0,0
60RG000007,170,153,17,0,0
60RG000008,104,98,6,0,0
60RG000009,94,79,15,0,0
60RG000010,79,63,16,0,0
60RG000011,201,200,1,0,0
60RG000012,130,122,6,2,0
60RG000013,117,116,1,0,0
60RG000014,115,115,0,0,0
60RG000015,76,73,3,0,0
60RG000016,91,89,2,0,0
60RG000017,191,189,2,0,0
60RG000018,64,60,0,4,0
60RG000019,129,122,7,0,0
60RG000020,116,111,5,0,0
60RG000021,92,89,3,0,0
60RG000022,89,78,8,3,0
60RG000023,147,143,4,0,0
60RG000024,122,120,2,0,0
60RG000025,151,150,1,0,0
60RG000026,134,127,4,3,0
60RG000027,163,158,5,0,0
60RG000028,73,73,0,0,0
60RG000029,112,98,3,11,0
60RG000030,144,134,4,6,0
60RG000031,137,132,3,2,0
60RG000032,90,88,2,0,0
60RG000033,153,145,3,5,0
60RG000034,148,145,2,1,0
60RG000035,106,94,10,2,0
60RG000036,89,83,6,0,0
60RG000037,83,80,3,0,0
60RG000038,81,81,0,0,0
60RG000039,74,70,1,3,0
60RG000040,143,126,17,0,0
60RG000041,83,64,19,0,0
60RG000042,123,113,8,2,0
60RG000043,134,119,15,0,0
60RG000044,89,86,1,2,0
60RG000045,149,148,1,0,0
60RG000046,173,169,4,0,0
60RG000047,124,115,9,0,0
60RG000048,146,132,14,0,0
60RG000049,56,56,0,0,0
60RG000050,79,79,0,0,0
60RG000051,93,92,0,1,0
60RG000052,207,197,10,0,0
60RG000053,125,125,0,0,0
60RG000054,153,127,0,26,0
60RG000055,136,129,7,0,0
60RG000056,64,64,0,0,0
60RG000057,87,78,9,0,0
60RG000058,157,146,11,0,0
60RG000059,207,207,0,0,0
60RG000060,103,102,1,0,0
60RG000061,183,183,0,0,0
60RG000062,131,131,0,0,0
60RG000063,136,129,7,0,0
60RG000064,85,4,81,0,0
60RG000065,209,196,13,0,0
60RG000066,138,136,2,0,0
60RG000067,214,199,15,0,0
60RG000068,142,142,0,0,0
60RG000069,155,155,0,0,0
60RG000070,126,120,6,0,0
60RG000071,194,194,0,0,0
60RG000072,132,132,0,0,0
60RG000073,130,130,0,0,0
60RG000074,133,106,27,0,0
60RG000075,167,126,41,0,0
60RG000076,148,86,62,0,0
60RG000077,65,65,0,0,0
60RG000078,148,133,15,0,0
60RG000079,135,133,2,0,0
60RG000080,161,150,9,2,0
60RG000081,120,106,14,0,0
60RG000082,140,134,6,0,0
60RG000083,126,101,25,0,0
60RG000084,101,98,3,0,0
60RG000085,127,112,15,0,0
60RG000086,98,98,0,0,0
60RG000087,69,67,2,0,0
60RG000088,55,47,8,0,0
60RG000089,109,87,22,0,0
60RG000090,167,152,15,0,0
60RG000091,135,83,52,0,0
60RG000092,106,86,20,0,0
60RG000093,119,79,40,0,0
60RG000094,104,104,0,0,0
60RG000095,114,114,0,0,0
60RG000096,108,108,0,0,0
60RG000097,146,145,1,0,0
60RG000098,113,93,17,3,0
60RG000099,163,161,2,0,0
60RG000100,157,149,8,0,0
60RG000101,171,164,7,0,0
60RG000102,140,139,1,0,0
60RG000103,121,107,14,0,0
60RG000104,189,169,17,3,0
60RG000105,149,122,27,0,0
60RG000106,106,102,4,0,0
60RG000107,129,126,3,0,0
60RG000108,126,125,1,0,0
60RG000109,133,128,5,0,0
60RG000110,155,151,4,0,0
60RG000111,114,85,29,0,0
60RG000112,172,169,3,0,0
60RG000113,159,157,2,0,0
60RG000114,144,144,0,0,0
60RG000115,89,85,4,0,0
60RG000116,120,66,54,0,0
60RG000117,90,83,7,0,0
60RG000118,130,123,7,0,0
60RG000119,99,63,36,0,0
60RG000120,161,95,66,0,0
60RG000121,206,206,0,0,0
60RG000122,114,98,16,0,0
60RG000123,107,60,47,0,0
60RG000124,125,114,11,0,0
60RG000125,170,161,9,0,0
60RG000126,134,31,103,0,0
60RG000127,211,208,3,0,0
60RG000128,89,89,0,0,0
60RG000129,63,36,27,0,0
60RG000130,144,70,74,0,0
60RG000131,111,106,5,0,0
60RG000132,117,106,11,0,0
60RG000133,131,115,16,0,0
60RG000134,94,93,1,0,0
60RG000135,124,124,0,0,0
60RG000136,139,134,5,0,0
60RG000137,96,81,15,0,0
60RG000138,86,84,2,0,0
60RG000139,174,174,0,0,0
60RG000140,135,132,3,0,0
60RG000141,203,203,0,0,0
60RG000142,68,50,18,0,0
60RG000143,99,90,9,0,0
60RG000144,119,119,0,0,0
60RG000145,122,120,2,0,0
60RG000146,155,151,4,0,0
60RG000147,144,139,4,1,0
60RG000148,119,115,4,0,0
60RG000149,114,114,0,0,0
60RG000150,146,143,3,0,0
60RG000151,238,225,13,0,0
60RG000152,150,145,5,0,0
60RG000153,72,72,0,0,0
60RG000154,175,174,1,0,0
60RG000155,178,163,15,0,0
60RG000156,174,98,76,0,0
60RG000157,140,140,0,0,0
60RG000158,132,131,1,0,0
