dz_2001,total,owned,nonowned
S01006340,744,620,124
S01006341,744,722,22
S01006342,737,363,374
S01006343,739,342,397
S01006344,785,519,266
S01006345,594,318,276
S01006346,633,409,224
S01006347,633,620,13
S01006348,656,543,113
S01006349,513,279,234
S01006350,715,327,388
S01006351,843,519,324
S01006352,759,380,379
S01006353,583,428,155
S01006354,955,632,323
S01006355,738,322,416
S01006356,679,647,32
S01006357,745,663,82
S01006358,702,240,462
S01006359,868,581,287
S01006360,664,618,46
S01006361,807,491,316
S01006362,795,728,67
S01006363,725,697,28
S01006364,611,459,152
S01006365,905,870,35
S01006366,743,717,26
S01006367,769,676,93
S01006368,855,842,13
S01006369,815,493,322
S01006370,974,863,111
S01006371,545,497,48
S01006372,768,332,436
S01006373,847,656,191
S01006374,695,426,269
S01006375,679,450,229
S01006376,715,489,226
S01006377,610,313,297
S01006378,524,513,11
S01006379,595,487,108
S01006380,596,349,247
S01006381,528,370,158
S01006382,710,485,225
S01006383,624,427,197
S01006384,768,732,36
S01006385,942,491,451
S01006386,930,485,445
S01006387,800,503,297
S01006388,996,509,487
S01006389,701,311,390
S01006390,666,456,210
S01006391,960,937,23
S01006392,864,393,471
S01006393,794,161,633
S01006394,794,372,422
S01006395,851,409,442
S01006396,596,257,339
S01006397,721,517,204
S01006398,877,621,256
S01006399,782,476,306
S01006400,896,687,209
S01006401,785,469,316
S01006402,671,162,509
S01006403,772,441,331
S01006404,775,494,281
S01006405,863,510,353
S01006406,433,176,257
S01006407,688,658,30
S01006408,981,422,559
S01006409,619,489,130
S01006410,716,302,414
S01006411,814,379,435
S01006412,705,383,322
S01006413,565,283,282
S01006414,524,437,87
S01006415,826,655,171
S01006416,587,377,210
S01006417,701,408,293
S01006418,678,278,400
S01006419,570,299,271
S01006420,937,415,522
S01006421,565,425,140
S01006422,662,266,396
S01006423,571,486,85
S01006424,634,285,349
S01006425,710,335,375
S01006426,518,424,94
S01006427,761,480,281
S01006428,829,618,211
S01006429,573,221,352
S01006430,618,611,7
S01006431,573,552,21
S01006432,720,447,273
S01006433,669,394,275
S01006434,813,596,217
S01006435,450,376,74
S01006436,755,475,280
S01006437,959,695,264
S01006438,606,221,385
S01006439,722,391,331
S01006440,814,462,352
S01006441,709,388,321
S01006442,796,467,329
S01006443,519,303,216
S01006444,568,443,125
S01006445,780,521,259
S01006446,871,727,144
S01006447,588,228,360
S01006448,887,821,66
S01006449,511,500,11
S01006450,682,178,504
S01006451,711,342,369
S01006452,560,337,223
S01006453,810,372,438
S01006454,572,534,38
S01006455,667,247,420
S01006456,867,633,234
S01006457,645,335,310
S01006458,931,908,23
S01006459,683,591,92
S01006460,521,385,136
S01006461,698,568,130
S01006462,736,622,114
S01006463,652,401,251
S01006464,742,632,110
S01006465,867,620,247
S01006466,742,679,63
S01006467,863,723,140
S01006468,978,928,50
S01006469,679,559,120
S01006470,747,451,296
S01006471,820,413,407
S01006472,562,357,205
S01006473,778,610,168
S01006474,818,475,343
S01006475,850,463,387
S01006476,753,511,242
S01006477,781,350,431
S01006478,849,480,369
S01006479,714,465,249
S01006480,867,753,114
S01006481,571,314,257
S01006482,758,547,211
S01006483,911,461,450
S01006484,784,460,324
S01006485,659,609,50
S01006486,862,832,30
S01006487,765,153,612
S01006488,629,525,104
S01006489,784,448,336
S01006490,765,748,17
S01006491,828,820,8
S01006492,593,279,314
S01006493,582,307,275
S01006494,562,529,33
S01006495,788,701,87
S01006496,894,482,412
S01006497,502,331,171
S01006498,1000,897,103
S01006499,831,776,55
S01006500,741,508,233
S01006501,972,963,9
S01006502,631,619,12
S01006503,691,682,9
S01006504,784,740,44
S01006505,770,736,34
