"dz_2001","total","llti","no_llti"
"S01005800",694,161,533
"S01005801",787,97,690
"S01005802",667,119,548
"S01005803",667,133,534
"S01005804",626,139,487
"S01005805",627,59,568
"S01005806",698,179,519
"S01005807",948,180,768
"S01005808",808,131,677
"S01005809",587,118,469
"S01005810",522,105,417
"S01005811",612,115,497
"S01005812",660,60,600
"S01005813",869,172,697
"S01005814",711,184,527
"S01005815",958,194,764
"S01005816",784,156,628
"S01005817",538,54,484
"S01005818",755,40,715
"S01005819",723,180,543
"S01005820",713,107,606
"S01005821",527,108,419
"S01005822",891,127,764
"S01005823",697,106,591
"S01005824",747,66,681
"S01005825",734,186,548
"S01005826",984,82,902
"S01005827",790,72,718
"S01005828",787,167,620
"S01005829",791,127,664
"S01005830",925,240,685
"S01005831",953,163,790
"S01005832",804,203,601
"S01005833",719,133,586
"S01005834",653,159,494
"S01005835",719,60,659
"S01005836",724,72,652
"S01005837",513,55,458
"S01005838",748,168,580
"S01005839",884,134,750
"S01005840",812,167,645
"S01005841",690,132,558
"S01005842",616,147,469
"S01005843",579,109,470
"S01005844",768,119,649
"S01005845",549,63,486
"S01005846",914,219,695
"S01005847",784,191,593
"S01005848",622,140,482
"S01005849",845,202,643
"S01005850",725,219,506
"S01005851",760,214,546
"S01005852",571,92,479
"S01005853",999,270,729
"S01005854",864,233,631
"S01005855",965,305,660
"S01005856",781,180,601
"S01005857",708,204,504
"S01005858",789,170,619
"S01005859",765,112,653
"S01005860",778,195,583
"S01005861",598,32,566
"S01005862",827,145,682
"S01005863",938,199,739
"S01005864",903,248,655
"S01005865",747,229,518
"S01005866",773,122,651
"S01005867",954,183,771
"S01005868",786,99,687
"S01005869",731,207,524
"S01005870",762,204,558
"S01005871",757,165,592
"S01005872",800,143,657
"S01005873",1036,225,811
"S01005874",903,201,702
"S01005875",740,120,620
"S01005876",885,120,765
"S01005877",901,192,709
"S01005878",686,61,625
"S01005879",675,154,521
"S01005880",797,301,496
"S01005881",803,185,618
"S01005882",575,71,504
"S01005883",509,113,396
"S01005884",830,176,654
"S01005885",681,112,569
"S01005886",789,66,723
"S01005887",527,119,408
"S01005888",622,160,462
"S01005889",810,277,533
"S01005890",786,64,722
"S01005891",634,188,446
"S01005892",738,239,499
"S01005893",770,148,622
"S01005894",638,121,517
"S01005895",644,91,553
"S01005896",658,100,558
"S01005897",796,176,620
"S01005898",739,134,605
"S01005899",713,186,527
"S01005900",663,110,553
"S01005901",762,90,672
"S01005902",903,190,713
"S01005903",918,225,693
"S01005904",761,131,630
"S01005905",714,102,612
"S01005906",943,183,760
"S01005907",763,219,544
"S01005908",830,178,652
"S01005909",548,83,465
"S01005910",784,105,679
"S01005911",995,213,782
"S01005912",846,183,663
"S01005913",944,238,706
"S01005914",789,214,575
"S01005915",733,190,543
"S01005916",759,93,666
"S01005917",886,213,673
"S01005918",932,219,713
"S01005919",555,60,495
"S01005920",902,224,678
"S01005921",623,130,493
"S01005922",952,160,792
"S01005923",769,119,650
"S01005924",666,57,609
"S01005925",770,58,712
"S01005926",748,167,581
"S01005927",848,187,661
"S01005928",784,174,610
"S01005929",616,152,464
"S01005930",650,172,478
"S01005931",795,141,654
"S01005932",710,192,518
"S01005933",808,60,748
"S01005934",747,194,553
"S01005935",651,153,498
"S01005936",883,270,613
"S01005937",646,53,593
"S01005938",698,209,489
"S01005939",772,241,531
"S01005940",633,137,496
"S01005941",513,22,491
"S01005942",845,261,584
"S01005943",934,149,785
"S01005944",979,353,626
"S01005945",868,167,701
"S01005946",1012,317,695
"S01005947",806,286,520
"S01005948",693,169,524
"S01005949",711,120,591
"S01005950",543,125,418
"S01005951",849,295,554
"S01005952",937,307,630
"S01005953",936,220,716
"S01005954",540,137,403
"S01005955",517,90,427
"S01005956",860,195,665
"S01005957",968,293,675
"S01005958",593,154,439
"S01005959",490,203,287
"S01005960",513,197,316
"S01005961",800,179,621
"S01005962",519,157,362
"S01005963",545,128,417
"S01005964",744,197,547
"S01005965",808,203,605
"S01005966",927,266,661
"S01005967",957,331,626
"S01005968",826,223,603
"S01005969",750,165,585
"S01005970",797,218,579
"S01005971",512,123,389
"S01005972",791,219,572
"S01005973",789,211,578
"S01005974",776,235,541
"S01005975",760,210,550
"S01005976",786,165,621
"S01005977",781,136,645
"S01005978",745,135,610
"S01005979",950,256,694
"S01005980",677,78,599
"S01005981",571,86,485
"S01005982",638,191,447
"S01005983",987,137,850
"S01005984",689,100,589
"S01005985",829,190,639
"S01005986",776,72,704
"S01005987",584,205,379
"S01005988",558,148,410
"S01005989",810,83,727
"S01005990",965,254,711
"S01005991",714,203,511
"S01005992",607,182,425
"S01005993",797,112,685
"S01005994",943,246,697
"S01005995",674,241,433
"S01005996",761,73,688
"S01005997",674,142,532
"S01005998",690,163,527
"S01005999",869,125,744
"S01006000",792,226,566
"S01006001",907,291,616
"S01006002",564,177,387
"S01006003",668,227,441
"S01006004",623,66,557
"S01006005",646,132,514
"S01006006",808,128,680
"S01006007",559,156,403
"S01006008",780,245,535
"S01006009",579,62,517
"S01006010",907,114,793
"S01006011",840,230,610
"S01006012",878,290,588
"S01006013",540,48,492
"S01006014",705,220,485
"S01006015",744,129,615
"S01006016",958,96,862
"S01006017",734,203,531
"S01006018",852,111,741
"S01006019",822,194,628
"S01006020",841,135,706
"S01006021",901,187,714
"S01006022",557,152,405
"S01006023",786,84,702
"S01006024",849,279,570
"S01006025",861,310,551
"S01006026",786,270,516
"S01006027",691,109,582
"S01006028",634,93,541
"S01006029",755,115,640
"S01006030",962,158,804
"S01006031",870,258,612
"S01006032",940,293,647
"S01006033",700,152,548
"S01006034",737,199,538
"S01006035",980,219,761
"S01006036",809,66,743
"S01006037",896,155,741
"S01006038",704,155,549
"S01006039",833,179,654
"S01006040",765,242,523
"S01006041",895,340,555
"S01006042",842,245,597
"S01006043",621,135,486
"S01006044",954,342,612
"S01006045",662,92,570
"S01006046",827,126,701
"S01006047",754,247,507
"S01006048",830,145,685
"S01006049",775,247,528
"S01006050",861,190,671
"S01006051",959,144,815
"S01006052",756,117,639
"S01006053",867,174,693
"S01006054",733,136,597
"S01006055",616,81,535
"S01006056",960,135,825
"S01006057",488,150,338
"S01006058",820,326,494
"S01006059",804,304,500
"S01006060",634,245,389
"S01006061",551,213,338
"S01006062",686,266,420
"S01006063",614,193,421
"S01006064",699,244,455
"S01006065",779,236,543
"S01006066",837,190,647
"S01006067",971,184,787
"S01006068",497,94,403
"S01006069",736,85,651
"S01006070",644,68,576
"S01006071",966,106,860
"S01006072",637,89,548
"S01006073",504,75,429
"S01006074",705,98,607
"S01006075",983,290,693
"S01006076",966,252,714
"S01006077",800,174,626
"S01006078",997,174,823
"S01006079",788,174,614
"S01006080",863,177,686
"S01006081",775,176,599
"S01006082",950,232,718
"S01006083",830,183,647
"S01006084",825,124,701
"S01006085",800,111,689
"S01006086",716,148,568
"S01006087",743,185,558
"S01006088",822,90,732
"S01006089",762,186,576
"S01006090",899,207,692
"S01006091",606,57,549
"S01006092",655,161,494
"S01006093",602,122,480
"S01006094",944,268,676
"S01006095",937,178,759
"S01006096",641,152,489
"S01006097",948,298,650
"S01006098",681,191,490
"S01006099",578,60,518
"S01006100",612,130,482
"S01006101",646,159,487
"S01006102",781,212,569
"S01006103",701,75,626
"S01006104",777,174,603
"S01006105",706,154,552
"S01006106",626,109,517
"S01006107",697,170,527
"S01006108",944,198,746
"S01006109",775,169,606
"S01006110",779,191,588
"S01006111",799,209,590
"S01006112",750,93,657
"S01006113",879,143,736
"S01006114",722,205,517
"S01006115",782,161,621
"S01006116",944,104,840
"S01006117",826,175,651
"S01006118",551,83,468
"S01006119",1015,185,830
"S01006120",875,155,720
"S01006121",500,79,421
"S01006122",824,102,722
"S01006123",653,120,533
"S01006124",632,128,504
"S01006125",553,73,480
"S01006126",705,88,617
"S01006127",644,71,573
"S01006128",812,107,705
"S01006129",712,138,574
"S01006130",562,158,404
"S01006131",922,106,816
"S01006132",823,292,531
"S01006133",584,79,505
"S01006134",501,112,389
"S01006135",571,196,375
"S01006136",975,322,653
"S01006137",650,110,540
"S01006138",636,87,549
"S01006139",410,116,294
"S01006140",867,162,705
"S01006141",813,171,642
"S01006142",657,93,564
"S01006143",500,81,419
"S01006144",1002,146,856
"S01006145",965,211,754
"S01006146",849,91,758
"S01006147",799,130,669
"S01006148",784,131,653
"S01006149",1025,182,843
"S01006150",928,137,791
"S01006151",689,28,661
"S01006152",715,76,639
"S01006153",603,98,505
"S01006154",794,68,726
"S01006155",869,169,700
"S01006156",576,74,502
"S01006157",771,175,596
"S01006158",873,109,764
"S01006159",808,141,667
"S01006160",785,131,654
"S01006161",750,111,639
"S01006162",649,100,549
"S01006163",980,152,828
"S01006164",666,119,547
"S01006165",861,95,766
"S01006166",909,109,800
"S01006167",880,124,756
"S01006168",783,143,640
"S01006169",677,118,559
"S01006170",970,193,777
"S01006171",906,213,693
"S01006172",523,88,435
"S01006173",622,105,517
"S01006174",585,101,484
"S01006175",778,159,619
"S01006176",571,95,476
"S01006177",660,229,431
"S01006178",869,202,667
"S01006179",796,189,607
"S01006180",817,166,651
"S01006181",754,186,568
"S01006182",560,116,444
"S01006183",714,179,535
"S01006184",795,207,588
"S01006185",980,262,718
"S01006186",862,246,616
"S01006187",891,232,659
"S01006188",744,146,598
"S01006189",780,185,595
"S01006190",823,198,625
"S01006191",587,146,441
"S01006192",790,162,628
"S01006193",689,350,339
"S01006194",918,258,660
"S01006195",769,320,449
"S01006196",912,207,705
"S01006197",861,238,623
"S01006198",537,165,372
"S01006199",744,215,529
"S01006200",899,233,666
"S01006201",1012,306,706
"S01006202",703,179,524
"S01006203",617,177,440
"S01006204",942,265,677
"S01006205",713,171,542
"S01006206",841,146,695
"S01006207",908,345,563
"S01006208",740,220,520
"S01006209",755,98,657
"S01006210",766,155,611
"S01006211",594,162,432
"S01006212",856,69,787
"S01006213",891,236,655
"S01006214",766,162,604
"S01006215",822,199,623
"S01006216",790,111,679
"S01006217",989,265,724
"S01006218",572,86,486
"S01006219",937,256,681
"S01006220",858,113,745
"S01006221",818,253,565
"S01006222",994,185,809
"S01006223",759,85,674
"S01006224",655,106,549
"S01006225",828,224,604
"S01006226",753,81,672
"S01006227",715,195,520
"S01006228",793,72,721
"S01006229",971,170,801
"S01006230",835,204,631
"S01006231",931,192,739
"S01006232",774,76,698
"S01006233",648,123,525
"S01006234",556,106,450
"S01006235",759,167,592
"S01006236",641,106,535
"S01006237",880,249,631
"S01006238",1004,256,748
"S01006239",523,50,473
"S01006240",813,212,601
"S01006241",846,210,636
"S01006242",764,224,540
"S01006243",647,140,507
"S01006244",628,179,449
"S01006245",653,175,478
"S01006246",750,176,574
"S01006247",896,146,750
"S01006248",828,128,700
"S01006249",778,144,634
"S01006250",707,141,566
"S01006251",624,142,482
"S01006252",640,123,517
"S01006253",706,167,539
"S01006254",700,91,609
"S01006255",938,154,784
"S01006256",669,188,481
"S01006257",813,244,569
"S01006258",739,168,571
"S01006259",705,155,550
"S01006260",748,161,587
"S01006261",869,204,665
"S01006262",688,164,524
"S01006263",854,248,606
"S01006264",958,76,882
"S01006265",822,125,697
"S01006266",680,135,545
"S01006267",652,96,556
"S01006268",723,118,605
"S01006269",659,124,535
"S01006270",937,166,771
"S01006271",731,160,571
"S01006272",786,213,573
"S01006273",681,106,575
"S01006274",605,142,463
"S01006275",801,137,664
"S01006276",846,183,663
"S01006277",761,137,624
"S01006278",751,261,490
"S01006279",969,234,735
"S01006280",650,158,492
"S01006281",779,179,600
"S01006282",727,194,533
"S01006283",732,231,501
"S01006284",820,174,646
"S01006285",796,131,665
"S01006286",927,225,702
"S01006287",620,137,483
"S01006288",792,251,541
"S01006289",899,191,708
"S01006290",928,244,684
"S01006291",534,156,378
"S01006292",890,147,743
"S01006293",976,130,846
"S01006294",650,84,566
"S01006295",618,102,516
"S01006296",969,116,853
"S01006297",762,159,603
"S01006298",877,183,694
"S01006299",781,211,570
"S01006300",806,223,583
"S01006301",626,185,441
"S01006302",933,210,723
"S01006303",684,142,542
"S01006304",716,172,544
"S01006305",677,141,536
"S01006306",746,146,600
"S01006307",835,258,577
"S01006308",655,177,478
"S01006309",937,139,798
"S01006310",786,121,665
"S01006311",782,162,620
"S01006312",664,137,527
"S01006313",1020,272,748
"S01006314",597,57,540
"S01006315",882,215,667
"S01006316",929,139,790
"S01006317",873,142,731
"S01006318",774,192,582
"S01006319",881,218,663
"S01006320",913,224,689
"S01006321",698,44,654
"S01006322",673,58,615
"S01006323",904,87,817
"S01006324",612,48,564
"S01006325",671,214,457
"S01006326",930,280,650
"S01006327",563,135,428
"S01006328",586,160,426
"S01006329",965,158,807
"S01006330",754,185,569
"S01006331",752,95,657
"S01006332",654,165,489
"S01006333",905,203,702
"S01006334",803,193,610
"S01006335",881,179,702
"S01006336",787,68,719
"S01006337",732,58,674
"S01006338",876,83,793
"S01006339",808,195,613
"S01006340",744,123,621
"S01006341",796,133,663
"S01006342",737,207,530
"S01006343",739,189,550
"S01006344",785,161,624
"S01006345",594,111,483
"S01006346",633,119,514
"S01006347",633,60,573
"S01006348",656,128,528
"S01006349",513,162,351
"S01006350",715,175,540
"S01006351",976,286,690
"S01006352",759,153,606
"S01006353",583,110,473
"S01006354",955,204,751
"S01006355",738,144,594
"S01006356",679,55,624
"S01006357",749,107,642
"S01006358",702,134,568
"S01006359",868,210,658
"S01006360",664,67,597
"S01006361",807,128,679
"S01006362",795,74,721
"S01006363",725,61,664
"S01006364",615,92,523
"S01006365",920,113,807
"S01006366",743,70,673
"S01006367",769,102,667
"S01006368",855,64,791
"S01006369",815,206,609
"S01006370",974,103,871
"S01006371",545,44,501
"S01006372",768,173,595
"S01006373",858,113,745
"S01006374",695,131,564
"S01006375",679,152,527
"S01006376",715,89,626
"S01006377",610,99,511
"S01006378",524,34,490
"S01006379",595,130,465
"S01006380",596,128,468
"S01006381",528,119,409
"S01006382",710,156,554
"S01006383",624,100,524
"S01006384",768,76,692
"S01006385",942,200,742
"S01006386",930,231,699
"S01006387",800,170,630
"S01006388",1005,221,784
"S01006389",701,174,527
"S01006390",666,132,534
"S01006391",960,60,900
"S01006392",864,173,691
"S01006393",794,168,626
"S01006394",794,133,661
"S01006395",935,212,723
"S01006396",596,135,461
"S01006397",751,109,642
"S01006398",883,205,678
"S01006399",782,133,649
"S01006400",947,181,766
"S01006401",785,151,634
"S01006402",671,161,510
"S01006403",776,240,536
"S01006404",775,173,602
"S01006405",863,177,686
"S01006406",433,118,315
"S01006407",688,65,623
"S01006408",981,197,784
"S01006409",619,72,547
"S01006410",716,226,490
"S01006411",819,115,704
"S01006412",705,154,551
"S01006413",576,139,437
"S01006414",524,77,447
"S01006415",826,117,709
"S01006416",587,171,416
"S01006417",701,92,609
"S01006418",678,159,519
"S01006419",570,127,443
"S01006420",937,172,765
"S01006421",568,131,437
"S01006422",662,166,496
"S01006423",571,52,519
"S01006424",634,180,454
"S01006425",710,173,537
"S01006426",548,119,429
"S01006427",761,217,544
"S01006428",829,158,671
"S01006429",573,99,474
"S01006430",618,78,540
"S01006431",573,54,519
"S01006432",722,131,591
"S01006433",669,121,548
"S01006434",813,131,682
"S01006435",456,60,396
"S01006436",755,151,604
"S01006437",959,158,801
"S01006438",606,238,368
"S01006439",733,182,551
"S01006440",818,189,629
"S01006441",709,153,556
"S01006442",796,160,636
"S01006443",519,127,392
"S01006444",568,91,477
"S01006445",780,113,667
"S01006446",871,147,724
"S01006447",588,178,410
"S01006448",887,96,791
"S01006449",511,63,448
"S01006450",682,119,563
"S01006451",714,139,575
"S01006452",567,148,419
"S01006453",810,152,658
"S01006454",572,61,511
"S01006455",667,130,537
"S01006456",867,148,719
"S01006457",645,110,535
"S01006458",931,111,820
"S01006459",683,68,615
"S01006460",521,98,423
"S01006461",706,107,599
"S01006462",741,100,641
"S01006463",678,146,532
"S01006464",747,124,623
"S01006465",960,255,705
"S01006466",742,124,618
"S01006467",920,198,722
"S01006468",1001,130,871
"S01006469",679,110,569
"S01006470",799,218,581
"S01006471",820,191,629
"S01006472",562,147,415
"S01006473",778,112,666
"S01006474",818,165,653
"S01006475",853,196,657
"S01006476",761,123,638
"S01006477",789,180,609
"S01006478",849,141,708
"S01006479",714,207,507
"S01006480",867,78,789
"S01006481",597,117,480
"S01006482",758,100,658
"S01006483",911,189,722
"S01006484",784,176,608
"S01006485",659,53,606
"S01006486",862,38,824
"S01006487",765,159,606
"S01006488",629,73,556
"S01006489",784,151,633
"S01006490",765,70,695
"S01006491",828,84,744
"S01006492",593,96,497
"S01006493",582,113,469
"S01006494",581,86,495
"S01006495",788,74,714
"S01006496",894,229,665
"S01006497",502,91,411
"S01006498",1102,268,834
"S01006499",831,100,731
"S01006500",741,110,631
"S01006501",972,59,913
"S01006502",631,41,590
"S01006503",691,58,633
"S01006504",784,58,726
"S01006505",772,48,724
