dz_2001,total,house,nonhouse
S01006338,876,844,32
S01006339,808,693,115
S01006340,744,725,19
S01006341,744,729,15
S01006342,737,670,67
S01006343,739,692,47
S01006344,785,781,4
S01006345,594,560,34
S01006346,633,567,66
S01006347,633,612,21
S01006348,656,640,16
S01006349,513,417,96
S01006350,715,444,271
S01006351,843,815,28
S01006352,759,701,58
S01006353,583,539,44
S01006354,955,901,54
S01006355,738,506,232
S01006356,679,614,65
S01006357,745,727,18
S01006358,702,493,209
S01006359,868,757,111
S01006360,664,587,77
S01006361,807,679,128
S01006362,795,739,56
S01006363,725,719,6
S01006364,611,528,83
S01006365,905,854,51
S01006366,743,708,35
S01006367,769,708,61
S01006368,855,846,9
S01006369,815,655,160
S01006370,974,966,8
S01006371,545,504,41
S01006372,768,693,75
S01006373,847,709,138
S01006374,695,686,9
S01006375,679,534,145
S01006376,715,629,86
S01006377,610,575,35
S01006378,524,523,1
S01006379,595,551,44
S01006380,596,473,123
S01006381,528,417,111
S01006382,710,667,43
S01006383,624,599,25
S01006384,768,729,39
S01006385,942,836,106
S01006386,930,810,120
S01006387,800,691,109
S01006388,996,660,336
S01006389,701,513,188
S01006390,666,538,128
S01006391,960,953,7
S01006392,864,699,165
S01006393,794,239,555
S01006394,794,769,25
S01006395,851,767,84
S01006396,596,496,100
S01006397,721,704,17
S01006398,877,801,76
S01006399,782,769,13
S01006400,896,808,88
S01006401,785,657,128
S01006402,671,434,237
S01006403,772,649,123
S01006404,775,592,183
S01006405,863,548,315
S01006406,433,395,38
S01006407,688,653,35
S01006408,981,843,138
S01006409,619,569,50
S01006410,716,539,177
S01006411,814,781,33
S01006412,705,659,46
S01006413,565,495,70
S01006414,524,507,17
S01006415,826,812,14
S01006416,587,260,327
S01006417,701,694,7
S01006418,678,609,69
S01006419,570,483,87
S01006420,937,894,43
S01006421,565,461,104
S01006422,662,519,143
S01006423,571,457,114
S01006424,634,631,3
S01006425,710,595,115
S01006426,518,496,22
S01006427,761,669,92
S01006428,829,779,50
S01006429,573,437,136
S01006430,618,615,3
S01006431,573,564,9
S01006432,720,719,1
S01006433,669,658,11
S01006434,813,621,192
S01006435,450,350,100
S01006436,755,730,25
S01006437,959,946,13
S01006438,606,227,379
S01006439,722,445,277
S01006440,814,784,30
S01006441,709,685,24
S01006442,796,745,51
S01006443,519,465,54
S01006444,568,558,10
S01006445,780,747,33
S01006446,871,858,13
S01006447,588,439,149
S01006448,887,863,24
S01006449,511,509,2
S01006450,682,664,18
S01006451,711,677,34
S01006452,560,534,26
S01006453,810,736,74
S01006454,572,474,98
S01006455,667,631,36
S01006456,867,821,46
S01006457,645,622,23
S01006458,931,922,9
S01006459,683,660,23
S01006460,521,506,15
S01006461,698,580,118
S01006462,736,726,10
S01006463,652,609,43
S01006464,742,652,90
S01006465,867,688,179
S01006466,742,712,30
S01006467,863,814,49
S01006468,978,936,42
S01006469,679,539,140
S01006470,747,411,336
S01006471,820,533,287
S01006472,562,329,233
S01006473,778,739,39
S01006474,818,732,86
S01006475,850,681,169
S01006476,753,550,203
S01006477,781,447,334
S01006478,849,750,99
S01006479,714,668,46
S01006480,867,795,72
S01006481,571,549,22
S01006482,758,560,198
S01006483,911,610,301
S01006484,784,668,116
S01006485,659,649,10
S01006486,862,835,27
S01006487,765,449,316
S01006488,629,587,42
S01006489,784,774,10
S01006490,765,757,8
S01006491,828,818,10
S01006492,593,454,139
S01006493,582,346,236
S01006494,562,505,57
S01006495,788,584,204
S01006496,894,200,694
S01006497,502,416,86
S01006498,1000,793,207
S01006499,831,693,138
S01006500,741,671,70
S01006501,972,968,4
S01006502,631,609,22
S01006503,691,665,26
S01006504,784,759,25
S01006505,770,741,29
